config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-median,4-3,9119.593361920819,median,0.544316551377448,0.6047961681971645,discharge_sensitivity,0.24869024550898813,0.6047961681971645,2025-07-04,0,original,10993.345218253147,30,Optimal,0.2712759999994887,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10223,0,
43-terminal-median,4-3,1551.6838975423289,median,0.6086261294377414,0.6762512549308238,discharge_sensitivity,0.25091656390258704,0.6762512549308238,2025-07-04,6,rolling,14650.811522196509,30,Optimal,0.34642399998847395,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,755.057532913317,1.1368683772161603e-13,10654,0,
43-terminal-median,4-3,5130.0,median,0.46123496465434305,0.5124832940603812,discharge_sensitivity,0.18058753698793456,0.5124832940603812,2025-07-04,12,rolling,9193.860785201978,30,Optimal,0.29240890000073705,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11121,0,
43-terminal-median,4-3,8936.465331784637,median,0.5433067955016675,0.603674217224075,discharge_sensitivity,0.24844585067779199,0.603674217224075,2025-07-04,18,rolling,17872.175496199434,30,Optimal; tiebreak=Optimal,1.2829387999954633,True,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,755.057532913317,1.1368683772161603e-13,13582,0,
43-terminal-median,4-3,4784.336586562056,median,0.5918527118206213,0.6576141242451348,discharge_sensitivity,0.27146501107137494,0.6576141242451348,2025-07-05,0,original,20011.70141726123,30,Optimal,0.3161377999931574,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11156,0,
43-terminal-median,4-3,2839.2606376033227,median,0.6062902882195691,0.6736558757995212,discharge_sensitivity,0.3570404269289817,0.6736558757995212,2025-07-05,6,rolling,26395.811367265724,30,Optimal,0.36530629999469966,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,10515,0,
43-terminal-median,4-3,5950.0,median,0.5506175087030458,0.6117972318922731,discharge_sensitivity,0.2623130136612875,0.6117972318922731,2025-07-05,12,rolling,29472.19135661046,30,Optimal,0.3772690000041621,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11301,0,
43-terminal-median,4-3,9827.635671393717,median,0.7682588094884575,0.8536208994316195,discharge_sensitivity,0.3588682996094331,0.8536208994316195,2025-07-05,18,rolling,44137.754863912865,30,Optimal; tiebreak=Optimal,1.4099960999883479,True,False,1.1368683772161603e-13,4.263256414560601e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12089,0,
43-terminal-median,4-3,9153.992979169518,median,0.7661116078601587,0.8512351198446209,discharge_sensitivity,0.35413955227917077,0.8512351198446209,2025-07-06,0,original,57208.254097167715,30,Optimal,0.7352656000002753,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13450,0,
43-terminal-median,4-3,10034.535648148149,median,0.7940993479221674,0.8823326088024083,discharge_sensitivity,0.3574299768111109,0.8823326088024083,2025-07-06,6,rolling,58440.88334403799,30,Optimal,0.4255412999918917,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12318,0,
43-terminal-median,4-3,6428.777313576531,median,0.7531312487217353,0.8368124985797059,discharge_sensitivity,0.35704949546878273,0.8368124985797059,2025-07-06,12,rolling,58258.55252404447,30,Optimal,0.4350202000059653,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11588,0,
43-terminal-median,4-3,8054.614977495192,median,0.7639209353735299,0.848801039303922,discharge_sensitivity,0.35525673791022866,0.848801039303922,2025-07-06,18,rolling,55284.111614521855,30,Optimal,0.46158699999796227,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11709,0,
