config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-no-adjustment,4-3,9632.495307350458,overnight,0.5200712029598163,0.46806408266383476,charge,0.33127671070058784,0.7890718635885052,2025-05-11,0,original,37233.961206095395,30,Optimal,0.4912475000019185,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12273,0,
43-no-adjustment,4-3,9798.18729444607,overnight,0.5196464331414544,0.467681789827309,charge,0.2896436520488936,0.7445541706872258,2025-05-11,6,fixed_current_value_refresh,35867.41885809628,30,Optimal,0.21445099999255035,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9595,0,
43-no-adjustment,4-3,8403.413334003193,overnight,0.5191149554837532,0.4672034599353779,charge,0.38012508696014086,0.8043125566080388,2025-05-11,12,fixed_current_value_refresh,38831.01621213082,30,Optimal,0.33863149999524467,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10581,0,
43-no-adjustment,4-3,10800.0,overnight,0.5169247361206433,0.4652322625085789,charge,0.32647496996449726,0.7740258091657206,2025-05-11,18,fixed_current_value_refresh,30291.891962407983,30,Optimal,0.31454400000802707,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10685,0,
43-no-adjustment,4-3,10426.041239801638,overnight,0.5132656912366521,0.4619391221129869,charge,0.33465627290438543,0.7795374321556764,2025-05-12,0,original,35334.89514168139,30,Optimal,0.5519505999982357,False,False,2.1600499167107046e-12,5.6843418860808015e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12517,0,
43-no-adjustment,4-3,9360.12333683125,overnight,0.5175053902700925,0.4657548512430832,charge,0.29463947809573143,0.7396847710529206,2025-05-12,6,fixed_current_value_refresh,35572.7285876634,30,Optimal,0.21944790000270586,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9735,0,
43-no-adjustment,4-3,8440.0,overnight,0.5143822221499739,0.4629439999349765,charge,0.3704868260591817,0.8035179769938947,2025-05-12,12,fixed_current_value_refresh,38344.08195694695,30,Optimal,0.3044692999974359,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10391,0,
43-no-adjustment,4-3,10480.098992191823,overnight,0.5186096768288985,0.46674870914600863,charge,0.34558433418305706,0.7873462627373812,2025-05-12,18,fixed_current_value_refresh,31583.223900735295,30,Optimal,0.3417750999942655,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10584,0,
43-no-adjustment,4-3,10790.0,overnight,0.5121927810902496,0.46097350298122464,charge,0.3447237018510002,0.7762924512465978,2025-05-13,0,original,34637.11386566951,30,Optimal,0.5086706000001868,False,False,4.547473508864641e-13,5.4569682106375694e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12270,0,
43-no-adjustment,4-3,9200.296564172446,overnight,0.5108386069859051,0.4597547462873146,charge,0.3626270649533351,0.802633968648894,2025-05-13,6,fixed_current_value_refresh,35865.75080953516,30,Optimal,0.21316529999603517,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9540,0,
43-no-adjustment,4-3,7143.729737829171,overnight,0.5165034633587849,0.4648531170229065,charge,0.3669006018437593,0.8184945553115137,2025-05-13,12,fixed_current_value_refresh,40402.06334166339,30,Optimal,0.3105985000001965,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10528,0,
43-no-adjustment,4-3,10780.305476703348,overnight,0.5093469604592354,0.4584122644133119,charge,0.341406757053929,0.7727930935361903,2025-05-13,18,fixed_current_value_refresh,30443.69697494476,30,Optimal,0.30759840000246186,False,False,2.2737367544323206e-13,1.0800249583553523e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10689,0,
43-no-adjustment,4-3,10666.29648862922,overnight,0.5077413131341177,0.456967181820706,charge,0.34230032562335067,0.7719103585000102,2025-05-14,0,original,34015.02891497036,30,Optimal,0.5104216000036104,False,False,5.9188209888816345e-12,4.490630090003833e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12461,0,
