branch,date,plan_type,10:00-10:10,10:00-10:10_template_column,12:00-12:10,12:00-12:10_template_column,14:00-14:10,14:00-14:10_template_column,16:00-16:10,16:00-16:10_template_column,18:00-18:10,18:00-18:10_template_column,20:00-20:10,20:00-20:10_template_column,display_window_energy_kwh,display_window_plan_cost_yuan,display_window_adjustment_surcharge_yuan
4-3,2025-04-01,effective,0.0,61,503.67518523163557,73,0.0,85,520.396918495513,97,0.0,109,664.0981963714343,121,63412.79608751779,38541.61103213273,459.04564331182354
4-3,2025-04-02,original,0.0,61,561.3794774246775,73,0.0,85,515.7941018719591,97,0.0,109,687.7435456351606,121,64911.790303102214,39068.344174164595,228.52466099187995
4-3,2025-04-02,effective,0.0,61,561.3794774246775,73,0.0,85,515.7941018719591,97,0.0,109,642.5958568787056,121,65422.82473164424,39068.344174164595,228.52466099187995
4-3,2025-04-03,original,0.0,61,571.2021390767321,73,0.0,85,520.3153154942993,97,0.0,109,685.3767934779146,121,65643.80614938261,40045.47752816876,384.64399635432653
4-3,2025-04-03,effective,0.0,61,544.9932421140498,73,0.0,85,501.96835669199464,97,0.0,109,623.9926585921429,121,64282.720855937776,40045.47752816876,384.64399635432653
4-3,2025-04-04,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,29248.24284919029,11130.875427617912,12.367176094364508
4-3,2025-04-04,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,29216.141159133538,11130.875427617912,12.367176094364508
4-3,2025-04-05,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,28778.76925673578,11403.74460549729,194.5147497752701
4-3,2025-04-05,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,29164.179720999397,11403.74460549729,194.5147497752701
4-3,2025-04-06,original,0.0,61,388.473913234762,73,0.0,85,483.378073727803,97,0.0,109,677.5925802569622,121,62984.70891655365,38072.7114932908,343.0167243191141
4-3,2025-04-06,effective,0.0,61,348.3334541939562,73,0.0,85,483.378073727803,97,0.0,109,677.5925802569622,121,61636.36607572398,38072.7114932908,343.0167243191141
4-3,2025-04-07,original,0.0,61,411.16424038191747,73,0.0,85,450.6626886610204,97,0.0,109,673.4894577875267,121,60149.97070688292,36304.04184274013,192.2687076116404
4-3,2025-04-07,effective,0.0,61,333.0831300546223,73,0.0,85,450.6626886610204,97,0.0,109,673.4894577875267,121,59331.317652005106,36304.04184274013,192.2687076116404
4-3,2025-04-08,original,0.0,61,466.06102071775115,73,0.0,85,474.31863592958325,97,0.0,109,677.6243837525811,121,61017.25425453257,36285.05760529118,146.64702484295833
4-3,2025-04-08,effective,0.0,61,455.8637153512208,73,0.0,85,474.31863592958325,97,0.0,109,713.6256968595865,121,60967.73993637164,36285.05760529118,146.64702484295833
4-3,2025-04-09,original,0.0,61,412.41309839039286,73,0.0,85,447.6496753790524,97,0.0,109,677.6453701110917,121,61167.7031215845,37108.53317227193,643.9902824873731
4-3,2025-04-09,effective,0.0,61,412.41309839039286,73,0.0,85,448.59788489382845,97,0.0,109,677.6453701110917,121,62484.87726685949,37108.53317227193,643.9902824873731
4-3,2025-04-10,original,0.0,61,426.50788768874065,73,0.0,85,471.99024901559085,97,0.0,109,525.2110486179213,121,62819.533846331426,37787.14464795434,210.10561376131537
4-3,2025-04-10,effective,0.0,61,415.40259538550356,73,0.0,85,452.00191635749536,97,0.0,109,470.2867594913025,121,62250.47469102558,37787.14464795434,210.10561376131537
4-3,2025-04-11,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,28068.823633133987,10704.38942825955,27.21486949939579
4-3,2025-04-11,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27996.97965059935,10704.38942825955,27.21486949939579
4-3,2025-04-12,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27987.17495959094,11136.970994077667,0.0
4-3,2025-04-12,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27987.17495959094,11136.970994077667,0.0
4-3,2025-04-13,original,0.0,61,399.4497043847522,73,0.0,85,448.51958772299724,97,0.0,109,0.0,121,59780.221860073536,35964.62223600918,12.005626138600189
4-3,2025-04-13,effective,0.0,61,399.4497043847522,73,0.0,85,448.51958772299724,97,0.0,109,0.0,121,59804.28277827801,35964.62223600918,12.005626138600189
4-3,2025-04-14,original,0.0,61,391.2802950438212,73,0.0,85,460.95662440425224,97,0.0,109,0.0,121,60215.60622136349,35968.545080734766,297.678724275764
4-3,2025-04-14,effective,0.0,61,381.14250632464325,73,0.0,85,424.399634015111,97,0.0,109,0.0,121,59341.28805762635,35968.545080734766,297.678724275764
4-3,2025-04-15,original,0.0,61,433.40111926850113,73,0.0,85,388.26314938624455,97,0.0,109,0.0,121,57582.867357791954,33865.23781817059,261.37960405979277
4-3,2025-04-15,effective,0.0,61,340.3491136476565,73,0.0,85,397.2293615355004,97,0.0,109,0.0,121,57456.22146802911,33865.23781817059,261.37960405979277
4-3,2025-04-16,original,0.0,61,329.42887203704436,73,0.0,85,414.6700810274564,97,0.0,109,0.0,121,57235.45962240448,34574.13964526906,801.1724695350659
4-3,2025-04-16,effective,0.0,61,329.42887203704436,73,0.0,85,434.80883137107685,97,0.0,109,0.0,121,59721.29930659418,34574.13964526906,801.1724695350659
4-3,2025-04-17,original,0.0,61,405.01692125530167,73,0.0,85,442.37919064751316,97,0.0,109,0.0,121,58959.77277364839,34835.670669444225,34.680304602632134
4-3,2025-04-17,effective,0.0,61,405.01692125530167,73,0.0,85,442.37919064751316,97,0.0,109,0.0,121,58859.78413375704,34835.670669444225,34.680304602632134
4-3,2025-04-18,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27780.0864876318,10446.927108984402,157.61877385430836
4-3,2025-04-18,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27619.5987705129,10446.927108984402,157.61877385430836
4-3,2025-04-19,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26966.81403292335,10147.962134269059,28.381243628124906
4-3,2025-04-19,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27067.64713798189,10147.962134269059,28.381243628124906
4-3,2025-04-20,original,0.0,61,358.1046769429272,73,0.0,85,417.2869232816888,97,0.0,109,0.0,121,57539.992764713934,34454.95176368338,52.09310240539778
4-3,2025-04-20,effective,0.0,61,358.1046769429272,73,0.0,85,426.41351249826073,97,0.0,109,0.0,121,57587.99327143778,34454.95176368338,52.09310240539778
4-3,2025-04-21,original,0.0,61,375.32294957892833,73,0.0,85,388.18433767304055,97,0.0,109,0.0,121,57450.50410745603,33714.307026493465,255.32184354821936
4-3,2025-04-21,effective,0.0,61,368.8397809666483,73,0.0,85,387.0677661388645,97,0.0,109,0.0,121,56637.62493424583,33714.307026493465,255.32184354821936
4-3,2025-04-22,original,0.0,61,0.0,73,0.0,85,341.6902642675142,97,0.0,109,0.0,121,54862.803354175645,32970.017176618145,296.73082947657264
4-3,2025-04-22,effective,0.0,61,0.0,73,0.0,85,358.3173506913628,97,8.572752640370368,109,0.0,121,55396.92504148393,32970.017176618145,296.73082947657264
4-3,2025-04-23,original,0.0,61,381.9946960654768,73,0.0,85,296.1938027148577,97,0.0,109,0.0,121,56247.01512527693,33427.99004545538,49.676085649216205
4-3,2025-04-23,effective,0.0,61,381.9946960654768,73,0.0,85,309.70186729841794,97,0.0,109,0.0,121,56306.20800012656,33427.99004545538,49.676085649216205
4-3,2025-04-24,original,0.0,61,395.0140609813416,73,0.0,85,303.1836715315535,97,265.7544672494314,109,0.0,121,55876.58654937252,32876.51545850511,156.0552728832285
4-3,2025-04-24,effective,0.0,61,395.0140609813416,73,0.0,85,322.61226472986675,97,146.72399195423372,109,0.0,121,55487.403439042784,32876.51545850511,156.0552728832285
4-3,2025-04-25,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26483.6328339861,9638.954122538547,69.16088438983658
4-3,2025-04-25,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26319.359773761404,9638.954122538547,69.16088438983658
4-3,2025-04-26,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26828.41343835097,10385.54090497777,23.10842601216475
4-3,2025-04-26,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26890.339789374237,10385.54090497777,23.10842601216475
4-3,2025-04-27,original,0.0,61,0.0,73,0.0,85,317.7324706453952,97,552.8411507534663,109,0.0,121,53138.81094085062,31805.38045173921,145.1722156487208
4-3,2025-04-27,effective,0.0,61,0.0,73,0.0,85,328.66913990751686,97,557.818735505926,109,0.0,121,53374.71984518267,31805.38045173921,145.1722156487208
4-3,2025-04-28,original,0.0,61,0.0,73,0.0,85,388.66002384523443,97,578.489770278603,109,0.0,121,55300.1700231412,33299.64396244653,1948.847135821756
4-3,2025-04-28,effective,0.0,61,121.87130721611584,73,0.0,85,388.66002384523443,97,602.4932847238646,109,0.0,121,59986.90178629775,33299.64396244653,1948.847135821756
4-3,2025-04-29,original,0.0,61,360.0019269563013,73,0.0,85,402.7783707945331,97,580.563563448529,109,0.0,121,58169.961363554525,33895.54818840391,117.14407691597302
4-3,2025-04-29,effective,0.0,61,360.0019269563013,73,0.0,85,402.7783707945331,97,580.563563448529,109,0.0,121,57626.89927111399,33895.54818840391,117.14407691597302
4-3,2025-04-30,original,0.0,61,310.230275911336,73,0.0,85,407.0857982033597,97,579.6559271705737,109,0.0,121,55330.63284043921,32543.01087663734,31.920951887027684
4-3,2025-04-30,effective,0.0,61,310.230275911336,73,0.0,85,407.0857982033597,97,568.6431205813133,109,0.0,121,55279.95747649804,32543.01087663734,31.920951887027684
4-3,2025-05-01,original,0.0,61,366.2162792440166,73,0.0,85,362.9812272782044,97,544.2169849708553,109,0.0,121,54992.119728101185,33387.03715400519,227.5913481281012
4-3,2025-05-01,effective,0.0,61,238.43089363936366,73,0.0,85,362.9812272782044,97,564.990762714518,109,0.0,121,55170.060123262076,33387.03715400519,227.5913481281012
4-3,2025-05-02,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27548.123077906126,11065.780646389034,171.76507623583763
4-3,2025-05-02,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27903.465389720648,11065.780646389034,171.76507623583763
4-3,2025-05-03,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,30422.42967316661,12794.470042567404,0.0
4-3,2025-05-03,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,30422.42967316661,12794.470042567404,0.0
4-3,2025-05-04,original,0.0,61,418.3457096066246,73,0.0,85,439.5018363453852,97,604.5117082412128,109,352.5035901097706,121,59538.10362106772,37464.46869881556,311.45402957616454
4-3,2025-05-04,effective,0.0,61,0.0,73,0.0,85,428.0256328883725,97,604.5117082412128,109,352.5035901097706,121,58219.62823335294,37464.46869881556,311.45402957616454
4-3,2025-05-05,original,0.0,61,373.4140871221881,73,0.0,85,457.54855697038556,97,628.6017327909393,109,64.6755929425185,121,60237.00618116678,38002.096890205794,76.47903412440506
4-3,2025-05-05,effective,0.0,61,373.4140871221881,73,0.0,85,457.54855697038556,97,628.6017327909393,109,64.6755929425185,121,60612.271314260026,38002.096890205794,76.47903412440506
4-3,2025-05-06,original,0.0,61,268.8862237240908,73,0.0,85,381.2204243082592,97,629.5307271102229,109,297.17318824750157,121,58113.709579296665,37310.94420374893,78.42851431049954
4-3,2025-05-06,effective,0.0,61,268.8862237240908,73,0.0,85,381.2204243082592,97,629.5307271102229,109,297.17318824750157,121,58412.596392139945,37310.94420374893,78.42851431049954
4-3,2025-05-07,original,0.0,61,0.0,73,0.0,85,358.76052889128005,97,604.8358995125891,109,418.658116374977,121,58176.75499882424,37177.05154008555,14.253422831188105
4-3,2025-05-07,effective,0.0,61,0.0,73,0.0,85,358.76052889128005,97,627.149350069208,109,418.658116374977,121,58199.2401150791,37177.05154008555,14.253422831188105
4-3,2025-05-08,original,0.0,61,313.1360129522842,73,0.0,85,367.8751570981872,97,627.5375102005427,109,575.095731940406,121,60885.846957358954,38753.40178611349,272.469740714617
4-3,2025-05-08,effective,0.0,61,0.0,73,0.0,85,367.8751570981872,97,627.5375102005427,109,495.3558441518134,121,59842.43851494306,38753.40178611349,272.469740714617
4-3,2025-05-09,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,28714.951440526173,11905.226363796886,13.53614228934525
4-3,2025-05-09,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,28761.403541725023,11905.226363796886,13.53614228934525
4-3,2025-05-10,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,29372.45248216234,12803.37113666304,11.39262140965408
4-3,2025-05-10,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,29411.15358739368,12803.37113666304,11.39262140965408
4-3,2025-05-11,original,0.0,61,386.9409383025736,73,0.0,85,421.5679904602175,97,609.2208179736755,109,348.2669578207832,121,62754.60878283918,39430.372071826154,258.99493786005274
4-3,2025-05-11,effective,0.0,61,0.0,73,0.0,85,421.5679904602175,97,609.2208179736755,109,348.2669578207832,121,61594.31710681137,39430.372071826154,258.99493786005274
4-3,2025-05-12,original,0.0,61,405.5885765735293,73,0.0,85,398.6779177687242,97,609.0944537857323,109,197.13366787724613,121,60175.90308085141,38181.98841301297,245.58638705984714
4-3,2025-05-12,effective,0.0,61,72.10012946173339,73,0.0,85,398.6779177687242,97,609.0944537857323,109,197.13366787724613,121,59246.0221383408,38181.98841301297,245.58638705984714
4-3,2025-05-13,original,0.0,61,448.14239454885706,73,0.0,85,396.6935484274013,97,591.3395821961735,109,179.8807747057508,121,59334.147822052844,37319.009442961455,52.344538928852074
4-3,2025-05-13,effective,0.0,61,448.14239454885706,73,0.0,85,396.6935484274013,97,591.3395821961735,109,179.8807747057508,121,59132.8297540254,37319.009442961455,52.344538928852074
4-3,2025-05-14,original,0.0,61,452.814318236551,73,0.0,85,397.27458709793416,97,564.782963094545,109,294.9086820466542,121,57925.5567046713,36194.7968072303,56.55749953269214
4-3,2025-05-14,effective,0.0,61,452.814318236551,73,0.0,85,392.5521757793225,97,564.782963094545,109,294.9086820466542,121,57740.994555286634,36194.7968072303,56.55749953269214
4-3,2025-05-15,original,0.0,61,376.70174126835263,73,0.0,85,417.2495213399858,97,583.7187301537084,109,272.22272456781775,121,57960.904169016474,36738.57226971652,264.90817647083554
4-3,2025-05-15,effective,0.0,61,0.0,73,0.0,85,412.4692781672967,97,583.7187301537084,109,272.22272456781775,121,56939.08835376869,36738.57226971652,264.90817647083554
4-3,2025-05-16,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26873.525569428646,11557.475946201946,0.0
4-3,2025-05-16,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,26873.525569428646,11557.475946201946,0.0
4-3,2025-05-17,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27968.227426620284,12087.807064660406,0.0
4-3,2025-05-17,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27968.227426620284,12087.807064660406,0.0
4-3,2025-05-18,original,0.0,61,403.8056113545391,73,0.0,85,387.5959080223163,97,570.914336471058,109,26.298813785859465,121,59871.66012553252,37330.69674217791,0.0
4-3,2025-05-18,effective,0.0,61,403.8056113545391,73,0.0,85,387.5959080223163,97,570.914336471058,109,26.298813785859465,121,59871.66012553252,37330.69674217791,0.0
4-3,2025-05-19,original,0.0,61,460.3635920480566,73,0.0,85,314.3707432051842,97,583.8633200585251,109,0.0,121,57154.060241224375,35225.36004132531,196.98607468374934
4-3,2025-05-19,effective,0.0,61,0.0,73,0.0,85,314.3707432051842,97,583.8633200585251,109,0.0,121,55830.574988852684,35225.36004132531,196.98607468374934
4-3,2025-05-20,original,0.0,61,346.9676059590896,73,0.0,85,327.68827291650405,97,596.1058455784458,109,0.0,121,55373.857458205224,34537.10228337313,364.3255839847774
4-3,2025-05-20,effective,0.0,61,346.9676059590896,73,0.0,85,327.68827291650405,97,631.0386181745033,109,0.0,121,55945.41436455891,34537.10228337313,364.3255839847774
4-3,2025-05-21,original,0.0,61,389.21922802164147,73,0.0,85,329.0824190466567,97,597.3413372798307,109,36.02153957503572,121,57622.15056361271,36097.63468063475,64.3004862245824
4-3,2025-05-21,effective,0.0,61,389.21922802164147,73,0.0,85,329.0824190466567,97,629.0341748440288,109,36.02153957503572,121,57721.202619543496,36097.63468063475,64.3004862245824
4-3,2025-05-22,original,0.0,61,295.04034242768614,73,0.0,85,391.3487083126033,97,583.5787080392727,109,38.02722460691621,121,56885.418281160164,35649.58614207883,4.214425991100222
4-3,2025-05-22,effective,0.0,61,295.04034242768614,73,0.0,85,391.3487083126033,97,583.5787080392727,109,38.02722460691621,121,56879.02622232948,35649.58614207883,4.214425991100222
4-3,2025-05-23,original,0.0,61,0.0,73,0.0,85,0.0,97,61.68817773869438,109,0.0,121,26730.660167189235,11243.369572051,31.15192375086923
4-3,2025-05-23,effective,0.0,61,0.0,73,0.0,85,0.0,97,61.68817773869438,109,0.0,121,26837.22545868756,11243.369572051,31.15192375086923
4-3,2025-05-24,original,0.0,61,0.0,73,0.0,85,0.0,97,29.220121049729755,109,0.0,121,27103.193238343672,11768.283573606528,0.0
4-3,2025-05-24,effective,0.0,61,0.0,73,0.0,85,0.0,97,29.220121049729755,109,0.0,121,27103.193238343672,11768.283573606528,0.0
4-3,2025-05-25,original,0.0,61,330.1077928883359,73,0.0,85,371.7533094168856,97,574.271128276595,109,28.036241204019916,121,56932.42700694177,35556.066501081514,102.74071915725204
4-3,2025-05-25,effective,0.0,61,0.0,73,0.0,85,371.7533094168856,97,574.271128276595,109,28.036241204019916,121,56403.97916747565,35556.066501081514,102.74071915725204
4-3,2025-05-26,original,0.0,61,0.0,73,0.0,85,385.6112515588442,97,564.3937315762818,109,23.195403014819476,121,53541.5669159524,33903.56425560008,1000.7477120923895
4-3,2025-05-26,effective,0.0,61,164.99892351020765,73,0.0,85,405.19006083257284,97,598.3523888898991,109,23.195403014819476,121,56592.3861963433,33903.56425560008,1000.7477120923895
4-3,2025-05-27,original,0.0,61,303.4473299436181,73,0.0,85,388.057112249757,97,565.6916090007139,109,15.49549259045898,121,56079.48412683658,35054.95209023553,96.39625527084289
4-3,2025-05-27,effective,0.0,61,303.4473299436181,73,0.0,85,388.057112249757,97,565.6916090007139,109,15.49549259045898,121,55607.86124885734,35054.95209023553,96.39625527084289
4-3,2025-05-28,original,0.0,61,380.0861323531471,73,0.0,85,394.35747370250886,97,571.506234007045,109,33.70860240335651,121,56051.170904906976,35208.5802703635,99.52271337282478
4-3,2025-05-28,effective,0.0,61,380.0861323531471,73,0.0,85,411.84515592123387,97,571.506234007045,109,33.70860240335651,121,56336.38215934788,35208.5802703635,99.52271337282478
4-3,2025-05-29,original,0.0,61,431.1619746244495,73,0.0,85,363.48610894973234,97,550.2457007010082,109,53.77122482759887,121,55690.571604180834,34810.36319994503,189.85227465210266
4-3,2025-05-29,effective,0.0,61,431.1619746244495,73,0.0,85,363.48610894973234,97,580.291420613443,109,53.77122482759887,121,55985.30150735541,34810.36319994503,189.85227465210266
4-3,2025-05-30,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,25815.35865119077,11177.68942606041,119.23696597824127
4-3,2025-05-30,effective,0.0,61,0.0,73,0.0,85,0.0,97,114.01016888197591,109,0.0,121,26036.099092872664,11177.68942606041,119.23696597824127
4-3,2025-05-31,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27951.179970389458,11797.292591443398,0.0
4-3,2025-05-31,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,27951.179970389458,11797.292591443398,0.0
4-3,2025-06-01,original,0.0,61,514.3366039956387,73,0.0,85,431.1885598943918,97,566.474205031167,109,50.184186986256236,121,62619.939434707456,42179.44999249074,2540.4023529246333
4-3,2025-06-01,effective,0.0,61,514.3366039956387,73,0.0,85,431.1885598943918,97,595.6263252937201,109,50.184186986256236,121,67669.65357489948,42179.44999249074,2540.4023529246333
4-3,2025-06-02,original,0.0,61,665.5905458254896,73,0.0,85,492.86105807261697,97,585.6353576415897,109,119.40431027860586,121,73745.39038124107,49583.594773950885,667.7100693830741
4-3,2025-06-02,effective,0.0,61,596.9388730331236,73,0.0,85,492.86105807261697,97,621.9659683916111,109,119.40431027860586,121,72932.17093156837,49583.594773950885,667.7100693830741
4-3,2025-06-03,original,0.0,61,618.2550693870851,73,0.0,85,541.0718593804022,97,648.0448704772889,109,130.32390797713322,121,75148.6435667291,51085.2927061043,4.18336182353648
4-3,2025-06-03,effective,0.0,61,618.2550693870851,73,0.0,85,541.0718593804022,97,648.0448704772889,109,130.32390797713322,121,75162.90421722693,51085.2927061043,4.18336182353648
4-3,2025-06-04,original,0.0,61,666.4064172219947,73,0.0,85,616.2606073016478,97,680.5595979976124,109,94.7821187479201,121,77069.22294790123,53062.17560610363,190.66113511296052
4-3,2025-06-04,effective,0.0,61,585.5285174720668,73,0.0,85,616.2606073016478,97,680.5595979976124,109,94.7821187479201,121,76406.3897220989,53062.17560610363,190.66113511296052
4-3,2025-06-05,original,0.0,61,660.0327849681224,73,0.0,85,575.8091149575422,97,682.4825501958378,109,102.1186467642907,121,74764.62427881341,51602.50464090143,86.58876667750523
4-3,2025-06-05,effective,0.0,61,660.0327849681224,73,0.0,85,575.8091149575422,97,682.4825501958378,109,102.1186467642907,121,74640.43816669079,51602.50464090143,86.58876667750523
4-3,2025-06-06,original,0.0,61,0.0,73,0.0,85,33.43377491614933,97,0.0,109,0.0,121,28555.28944185378,13364.345473556052,519.6536934009447
4-3,2025-06-06,effective,0.0,61,0.0,73,0.0,85,18.83078964758763,97,344.23789806248266,109,0.0,121,29448.847698089143,13364.345473556052,519.6536934009447
4-3,2025-06-07,original,0.0,61,0.0,73,0.0,85,180.03214905701088,97,427.3145775903322,109,0.0,121,37324.0386648401,18894.993730295475,0.0
4-3,2025-06-07,effective,0.0,61,0.0,73,0.0,85,180.03214905701088,97,427.3145775903322,109,0.0,121,37324.0386648401,18894.993730295475,0.0
4-3,2025-06-08,original,0.0,61,751.1733544099792,73,0.0,85,579.5600451280038,97,699.1839653821704,109,147.4500712488625,121,82140.47144553819,56261.59466408119,165.6498287545943
4-3,2025-06-08,effective,0.0,61,751.1733544099792,73,0.0,85,579.5600451280038,97,699.1839653821704,109,147.4500712488625,121,81565.77697931288,56261.59466408119,165.6498287545943
4-3,2025-06-09,original,0.0,61,752.4098555505783,73,0.0,85,619.2947944178388,97,676.4919508950709,109,181.1191357437059,121,77674.46269012931,54590.76407203226,0.0
4-3,2025-06-09,effective,0.0,61,752.4098555505783,73,0.0,85,619.2947944178388,97,676.4919508950709,109,181.1191357437059,121,77674.46269012931,54590.76407203226,0.0
4-3,2025-06-10,original,0.0,61,711.6497149873388,73,0.0,85,566.1514538056828,97,681.2093540046678,109,163.1562019802824,121,76463.71423841058,53598.18964900603,0.0
4-3,2025-06-10,effective,0.0,61,711.6497149873388,73,0.0,85,566.1514538056828,97,681.2093540046678,109,163.1562019802824,121,76463.71423841058,53598.18964900603,0.0
4-3,2025-06-11,original,0.0,61,704.1541228089868,73,0.0,85,640.004649380417,97,644.4373671630663,109,142.0763178163022,121,77060.35782999484,53950.81125341907,297.39677935410094
4-3,2025-06-11,effective,0.0,61,704.1541228089868,73,0.0,85,640.004649380417,97,670.4079242345852,109,142.0763178163022,121,77499.02864092337,53950.81125341907,297.39677935410094
4-3,2025-06-12,original,0.0,61,667.0951540044414,73,0.0,85,611.2285333874158,97,664.712717979287,109,134.6316665188449,121,81576.7942783765,57205.910369063364,213.20233851846422
4-3,2025-06-12,effective,0.0,61,658.637187961726,73,0.0,85,611.2285333874158,97,664.712717979287,109,134.6316665188449,121,80901.84584794658,57205.910369063364,213.20233851846422
4-3,2025-06-13,original,0.0,61,0.0,73,0.0,85,148.06557896894492,97,427.7485199474382,109,0.0,121,33511.876423850255,17175.554309140243,0.0
4-3,2025-06-13,effective,0.0,61,0.0,73,0.0,85,148.06557896894492,97,427.7485199474382,109,0.0,121,33511.876423850255,17175.554309140243,0.0
4-3,2025-06-14,original,0.0,61,0.0,73,0.0,85,152.22541222143627,97,416.37263313194,109,0.0,121,36447.22574605346,19199.752966375367,0.0
4-3,2025-06-14,effective,0.0,61,0.0,73,0.0,85,152.22541222143627,97,416.37263313194,109,0.0,121,36447.22574605346,19199.752966375367,0.0
4-3,2025-06-15,original,0.0,61,747.0004599218407,73,0.0,85,631.1039665565763,97,668.0291905752507,109,141.65082673524546,121,79225.99388359816,55135.78019583279,4.693701659738144
4-3,2025-06-15,effective,0.0,61,747.0004599218407,73,0.0,85,631.1039665565763,97,668.0291905752507,109,141.65082673524546,121,79239.53602588584,55135.78019583279,4.693701659738144
4-3,2025-06-16,original,0.0,61,753.6187132156447,73,0.0,85,582.5271176669764,97,636.5921439143028,109,130.36788798448765,121,77673.5635382821,54890.995978434294,38.44650055676102
4-3,2025-06-16,effective,0.0,61,753.6187132156447,73,0.0,85,582.5271176669764,97,636.5921439143028,109,130.36788798448765,121,77780.98739385781,54890.995978434294,38.44650055676102
4-3,2025-06-17,original,0.0,61,768.453136869067,73,0.0,85,604.9305154935723,97,649.3574593233752,109,163.24487759190242,121,77921.67025983644,54854.96977100986,2.3248971505233356
4-3,2025-06-17,effective,0.0,61,760.5074870039838,73,0.0,85,604.9305154935723,97,649.3574593233752,109,163.24487759190242,121,77913.72460997135,54854.96977100986,2.3248971505233356
4-3,2025-06-18,original,0.0,61,734.7377031994242,73,0.0,85,632.1283639451981,97,646.2551396213867,109,150.6445489512406,121,80204.90637376957,56797.53499963401,165.1550352710968
4-3,2025-06-18,effective,0.0,61,710.8828040463562,73,0.0,85,632.1283639451981,97,646.2551396213867,109,150.6445489512406,121,79674.59767252459,56797.53499963401,165.1550352710968
4-3,2025-06-19,original,0.0,61,708.358581894092,73,0.0,85,623.8439158970067,97,659.0098130257815,109,155.7932020842951,121,77049.08324629074,53717.181437332736,443.0089434656553
4-3,2025-06-19,effective,0.0,61,708.358581894092,73,0.0,85,623.8439158970067,97,659.0098130257815,109,155.7932020842951,121,76042.44326625162,53717.181437332736,443.0089434656553
4-3,2025-06-20,original,0.0,61,0.0,73,0.0,85,188.30614942416165,97,421.8832388928314,109,0.0,121,33517.05867825375,17594.510220538028,0.0
4-3,2025-06-20,effective,0.0,61,0.0,73,0.0,85,188.30614942416165,97,421.8832388928314,109,0.0,121,33517.05867825375,17594.510220538028,0.0
4-3,2025-06-21,original,0.0,61,0.0,73,0.0,85,79.37151172824262,97,442.7370316645649,109,0.0,121,33331.959030988786,17156.365299712223,47.93523902271053
4-3,2025-06-21,effective,0.0,61,0.0,73,0.0,85,79.37151172824262,97,442.7370316645649,109,0.0,121,33493.982961699025,17156.365299712223,47.93523902271053
4-3,2025-06-22,original,0.0,61,544.9319974968643,73,0.0,85,553.6912183657471,97,649.3590900538742,109,137.5009893159305,121,72562.89944201385,50194.36073175531,319.28279045139595
4-3,2025-06-22,effective,0.0,61,209.31978549215796,73,0.0,85,553.6912183657471,97,649.3590900538742,109,137.5009893159305,121,71449.92945916139,50194.36073175531,319.28279045139595
4-3,2025-06-23,original,0.0,61,582.2553589598227,73,0.0,85,487.2763050022512,97,628.1549050742531,109,128.35784371166017,121,72673.27329917639,50048.380041091776,84.73332064461734
4-3,2025-06-23,effective,0.0,61,523.2514330655704,73,0.0,85,487.2763050022512,97,628.1549050742531,109,128.35784371166017,121,72377.46767908995,50048.380041091776,84.73332064461734
