date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-10-02,43-terminal-zero,4-3,zero,4,2928.187697281247,2249.3045929451214,4039.1953689471957,2887.6542799057574,61876.73186462089,60215.36552965345,0.0,1661.3663349674362,1661.3663349674362,18105.165402853265,15276.178770213657,0.0,5655.595780347183,39507.50916837332,38600.203974465825,-453.65259695374823,453.65259695374823,0.0,39053.85657141957,39053.85657141957,0.0,0.0,0.0,39053.85657141957,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,7.851497230149107e-13
2025-10-03,43-terminal-zero,4-3,zero,4,2249.3045929451214,3001.622762636126,2887.6542799057574,4120.683887888747,31980.062368361785,31964.81836930646,26.126076672044178,41.37007572737008,67.49615239941426,13893.380609642678,10576.551941088666,0.0,20830.836000752446,13949.16015682176,13920.364139093417,2.7929495860353164,31.58896731437482,0.0,13951.953106407795,13951.953106407793,1.8189894035458565e-12,0.0,0.0,13951.953106407795,7.389644451905042e-13,5.684341886080802e-14,0.0,1.8189894035458565e-12,0.0,7.958078640513122e-13
2025-10-04,43-terminal-zero,4-3,zero,4,3001.622762636126,1453.0877743218443,4120.683887888747,1465.4258243218464,28381.692276963517,28434.039189665207,52.34691270168969,0.0,52.34691270168969,14041.17849651285,12767.036071658264,188.2612296338272,14252.17556111111,11979.30971047484,11997.991981209792,28.023406102429814,9.341135367476605,623.6524258849674,12630.985542462236,12630.985542462236,0.0,0.0,0.0,12007.333116577269,9.094947017729282e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-10-05,43-terminal-zero,4-3,zero,4,1453.0877743218443,2014.4017091302846,1465.4258243218464,2014.4017091302846,63841.0015197595,62095.0347831164,41.621875404461775,1787.5886120475582,1829.21048745202,20012.53549962485,15704.971213368532,0.0,3051.509430193431,40188.02598744331,39379.144838009415,-387.0116143507081,421.86953508318453,0.0,39801.0143730926,39801.01437309261,7.275957614183426e-12,0.0,0.0,39801.0143730926,9.947598300641403e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.952838470577262e-13
2025-10-06,43-terminal-zero,4-3,zero,4,2014.4017091302846,1426.2980419197431,2014.4017091302846,1426.2980419197431,60442.052971100115,61166.289044548525,724.2360734484204,1.0118128557223827e-11,724.2360734484305,19789.114571833226,16558.476103674402,98.71848614787962,301.2598125375763,39004.94127531028,39431.17517100612,639.3508435437716,213.1169478479265,630.3838386938851,40274.67595754794,40274.67595754794,0.0,98.71848614787962,630.3838386938851,40274.67595754794,9.805489753489383e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.952838470577262e-13
2025-10-07,43-terminal-zero,4-3,zero,4,1426.2980419197431,2227.8051386224242,1426.2980419197431,2227.8051386224242,63687.29157959555,64057.922618873345,370.631039277798,0.0,370.631039277798,21545.58037618154,16730.56371767463,0.0,1471.3429603664513,40053.78640736943,40232.273578771914,267.73075710372984,89.24358570124328,0.0,40321.51716447316,40321.51716447316,0.0,0.0,0.0,40321.51716447316,9.379164112033322e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-08,43-terminal-zero,4-3,zero,4,2227.8051386224242,1744.1626951146952,2227.8051386224242,1744.1626951146952,62556.684397711404,62430.325684959695,9.698415108994823,136.05712786070183,145.75554296969665,19825.339199898688,16493.802951074897,0.0,2620.293769469238,39773.470662182925,39713.77377708135,-26.12910035648729,33.567784745086314,0.0,39747.34156182644,39747.34156182644,0.0,0.0,0.0,39747.34156182644,9.841016890277388e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.988365607365267e-13
2025-10-09,43-terminal-zero,4-3,zero,4,1744.1626951146952,1652.8935260220214,1744.1626951146952,1652.8935260220214,64299.101009222955,62509.68691250197,2.3165997343065783,1791.730696455284,1794.0472961895907,20602.15847873048,16769.89061995509,0.0,2917.437370393265,40657.16422690978,39643.08195776286,-506.0127959514035,508.0694731955209,0.0,40151.15143095837,40151.15143095837,0.0,0.0,0.0,40151.15143095837,9.379164112033322e-13,2.842170943040401e-14,0.0,2.9105606813573104e-12,0.0,8.455458555545192e-13
2025-10-10,43-terminal-zero,4-3,zero,4,1652.8935260220214,1954.208262185504,1652.8935260220214,2034.7137239566007,31728.50995855702,31830.97334395742,102.46338540039972,0.0,102.46338540039972,15699.431507857982,12445.356258817832,0.0,19233.28717825061,13185.567682980502,13242.31717344934,85.12423570326199,28.37474523442066,0.0,13270.691918683764,13270.691918683762,1.8189894035458565e-12,0.0,0.0,13270.691918683764,7.958078640513122e-13,5.684341886080802e-14,0.0,1.4557244298885053e-12,0.0,9.094947017729282e-13
2025-10-11,43-terminal-zero,4-3,zero,4,1954.208262185504,1412.4495120352183,2034.7137239566007,1412.4495120352183,30860.331305615106,30896.949685554908,36.61837993980258,0.0,36.61837993980258,15730.636128773052,13229.398139441431,0.0,14289.398112889954,12808.539640602225,12823.413312368551,22.31050764949036,7.436835883163456,0.0,12830.850148251715,12830.850148251715,0.0,0.0,0.0,12830.850148251715,9.352518759442319e-13,2.842170943040401e-14,0.0,2.9105606813573104e-12,0.0,8.411049634560186e-13
