date,scenario_count,plan_energy_kwh,plan_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_initial_soc_kwh,dp_terminal_soc_kwh,dp_charge_kwh,dp_discharge_kwh,dp_unused_kwh,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_convexity_violation,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_unused_kwh,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-03-06,30,73355.88910740941,45290.934590836856,0.0,0.0,45290.934590836856,1701.5193395919318,1640.209353408684,20625.296926650753,16761.669498152034,3551.6075455773657,1.0231815394945443e-12,5.684341886080802e-14,1.4557244298885053e-12,0.0,0.0,45290.934590836856,1701.5193395919318,1640.209353408684,20625.296926650753,16761.66949815204,3551.6075455773653,0.0,9.094947017729282e-13
2025-03-07,30,31805.74230792424,16590.163878670966,0.0,0.0,16590.163878670966,1640.209353408684,1842.8238401665938,15720.947099179717,12551.614112253454,7714.123787664641,8.846257060213247e-13,3.552713678800501e-15,2.9105606813573104e-12,0.0,0.0,16590.163878670966,1640.209353408684,1842.8238401665938,15720.947099179719,12551.614112253454,7714.123787664642,0.0,8.881784197001252e-13
2025-03-08,30,30275.85345356092,15854.601765328223,274.6765389738119,1061.196606682909,16915.798372011133,1842.8238401665938,1489.771393899002,15305.3813494385,12715.106094686016,8897.115221115586,7.958078640513122e-13,5.684341886080802e-14,2.9105606813573104e-12,274.67653897381194,1051.1391066829092,16905.740872011134,1842.8238401665938,1489.771393899002,15305.381349438501,12715.10609468602,8897.115221115588,0.0,9.094947017729282e-13
2025-03-09,30,70799.41646384323,43497.53846885903,0.0,0.0,43497.53846885903,1489.771393899002,1607.7073682937537,21433.840724044243,17255.268609520564,3287.319299319545,9.237055564881302e-13,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,43497.53846885903,1489.771393899002,1607.7073682937537,21433.840724044247,17255.26860952056,3287.3192993195453,0.0,8.597567102697212e-13
2025-03-10,30,69481.54144840737,42759.571837192954,1958.8341299285878,11866.53986833918,54626.11170553214,1607.7073682937537,1258.5095902798475,19527.736522160856,16131.74458316281,2.312189337900236,9.876544027065393e-13,5.684341886080802e-14,2.9105606813573104e-12,1958.834129928587,13143.302893430304,55902.874730623254,1607.7073682937537,1258.5095902798475,19527.736522160856,16131.74458316281,2.312189337900122,0.0,8.881784197001252e-13
2025-03-11,30,71923.96009655239,43945.19788044579,48.73880468692992,223.63637292765503,44168.83425337345,1258.5095902798475,1732.3815665859142,20797.999920735703,16419.89515712046,3655.6753376240786,1.0231815394945443e-12,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,43945.19788044579,1258.5095902798475,1678.2273391559934,20797.999920735703,16468.633961807394,3655.675337624079,0.0,9.094947017729282e-13
2025-03-12,30,69918.637016345,42834.61048489991,0.0,0.0,42834.61048489991,1732.3815665859142,1224.3447059200412,20010.787155410657,16665.97077048192,4138.285948082925,1.0231815394945443e-12,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,42834.61048489991,1678.2273391559934,1224.3447059200412,20070.95851922168,16665.970770481912,4078.1145842718993,0.0,9.094947017729282e-13
2025-03-13,30,69407.40892508594,42411.942731159645,2272.9261213830787,13496.222437594395,55908.16516875404,1224.3447059200412,1552.7756455137937,20047.101586092947,15942.564439100915,30.179882810331264,1.0231815394945443e-12,1.1368683772161603e-13,1.8189894035458565e-12,2272.9261213830787,14935.586393194093,57347.529124353736,1224.3447059200412,1552.7756455137937,20047.101586092947,15942.564439100914,30.179882810330923,0.0,9.094947017729282e-13
2025-03-14,30,30047.082869520076,15686.620681271812,29.19169062259131,124.32520022762868,15810.945881499441,1552.7756455137937,1846.8198777846608,15625.625192214931,12392.116596650316,10813.339981244715,9.916512055951898e-13,5.684341886080802e-14,1.4557244298885053e-12,29.19169062259131,124.32520022762868,15810.945881499441,1552.7756455137937,1846.8198777846608,15625.62519221493,12392.116596650314,10813.339981244719,0.0,8.923972671937008e-13
2025-03-15,30,29508.900315677813,15400.927546911877,547.0747172749946,1775.3689773353572,17176.296524247235,1846.8198777846608,1200.0,14804.261274395512,12573.589522266562,6901.178130823853,7.958078640513122e-13,5.684341886080802e-14,2.183142555622908e-12,547.0747172749946,1773.892977335357,17174.820524247232,1846.8198777846608,1200.0,14804.26127439551,12573.589522266559,6901.1781308238515,0.0,8.917311333789257e-13
2025-03-16,30,71653.85802613203,43716.75227318395,0.0,0.0,43716.75227318395,1200.0,1811.017851065716,20785.77889083805,16286.564835619676,3803.597037580325,9.476863738200336e-13,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,43716.75227318395,1200.0,1811.017851065716,20785.778890838057,16286.564835619676,3803.5970375803226,0.0,9.094947017729282e-13
2025-03-17,30,69244.32736370646,42350.1502338913,0.0,0.0,42350.1502338913,1811.017851065716,1862.912227427922,18316.815401411684,14789.915536417477,7859.2960653789305,9.876544027065393e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,42350.1502338913,1811.017851065716,1862.912227427922,18316.81540141168,14789.91553641748,7859.2960653789305,0.0,8.881784197001252e-13
2025-03-18,30,65858.636148141,40165.51119637779,313.0275847776871,1520.5040362487723,41686.01523262656,1862.912227427922,1793.581659376791,21342.174166644432,17349.55858622801,1053.0897858356057,9.983125437429408e-13,5.684341886080802e-14,2.9105606813573104e-12,313.0275847776871,1520.5040362487723,41686.01523262656,1862.912227427922,1793.581659376791,21342.174166644432,17349.558586228013,1053.0897858356059,0.0,9.094947017729282e-13
2025-03-19,30,65562.59781403941,40164.37647087855,0.0,0.0,40164.37647087855,1793.581659376791,1811.4496595666053,20631.184759809217,16695.178455274632,2161.1210595048387,9.663381206337363e-13,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,40164.37647087855,1793.581659376791,1811.4496595666053,20631.184759809217,16695.17845527464,2161.121059504837,0.0,8.810729923425242e-13
2025-03-20,30,64654.29461316705,39664.274141232585,1107.9919589837955,6067.96108052803,45732.23522176062,1811.4496595666053,1638.6474396317642,19520.24607066072,15966.92131517654,0.0,1.0089706847793423e-12,5.684341886080802e-14,2.183142555622908e-12,1107.9919589837955,7529.985305716906,47194.259446949494,1811.4496595666053,1638.6474396317642,19520.24607066072,15966.92131517654,0.0,0.0,9.094947017729282e-13
2025-03-21,30,29623.621457563757,15387.057937519514,53.034530486956285,196.72317485448028,15583.781112373994,1638.6474396317642,1866.1115183635359,15008.712217983815,11952.339225708296,14586.818479108528,7.958078640513122e-13,5.684341886080802e-14,1.8189894035458565e-12,53.034530486956285,196.72317485448028,15583.781112373994,1638.6474396317642,1866.1115183635359,15008.712217983812,11952.339225708296,14586.818479108531,0.0,9.094947017729282e-13
2025-03-22,30,29059.698727755633,14985.716977229897,0.0,0.0,14985.716977229897,1866.1115183635359,1553.1801751323658,14552.778875116192,12069.389097752168,10695.10921705828,9.876544027065393e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,14985.716977229897,1866.1115183635359,1553.1801751323658,14552.778875116188,12069.389097752168,10695.109217058278,0.0,8.881784197001252e-13
2025-03-23,30,65989.08145463407,40344.84374253884,0.0,0.0,40344.84374253884,1553.1801751323658,1384.6554362886206,19747.761164736545,16147.358808395973,3618.958981626829,9.983125437429408e-13,1.4210854715202004e-14,2.183142555622908e-12,0.0,0.0,40344.84374253884,1553.1801751323658,1384.6554362886206,19747.76116473655,16147.35880839597,3618.958981626828,0.0,9.094947017729282e-13
2025-03-24,30,64984.56734215435,39660.25500522154,0.0,0.0,39660.25500522154,1384.6554362886206,1573.5552794914202,20067.424967158677,16084.60436451601,3003.24965617835,1.0231815394945443e-12,1.1368683772161603e-13,2.9105606813573104e-12,0.0,0.0,39660.25500522154,1384.6554362886206,1573.5552794914202,20067.42496715868,16084.60436451601,3003.2496561783482,0.0,9.094947017729282e-13
2025-03-25,30,64194.21372223778,39214.217196713405,466.10353142797294,2612.7323446457467,41826.94954135915,1573.5552794914202,1352.8614574945987,20273.495483351748,16620.155781312053,56.852834959399615,1.0231815394945443e-12,2.842170943040401e-14,1.6369128275073308e-12,466.1035314279722,3145.3577731591186,42359.57496987253,1573.5552794914202,1352.8614574945987,20273.495483351744,16620.155781312053,56.85283495939939,0.0,9.094947017729282e-13
2025-03-26,30,65592.00609206645,40012.10007994709,0.0,0.0,40012.10007994709,1352.8614574945987,1705.5816693299305,19407.08690695422,15402.29220398112,5994.656522426698,9.22151244253655e-13,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,40012.10007994709,1352.8614574945987,1705.5816693299305,19407.086906954224,15402.292203981124,5994.656522426698,0.0,9.094947017729282e-13
2025-03-27,30,62830.89618608748,38339.499436790924,77.72373232889917,314.48879929085996,38653.98823608179,1705.5816693299305,1551.8008191728659,20124.72042543711,16439.42630974542,506.33640272469455,9.841016890277388e-13,1.1368683772161603e-13,1.8189894035458565e-12,77.72373232889917,314.48879929085996,38653.98823608179,1705.5816693299305,1551.8008191728659,20124.72042543711,16439.42630974542,506.33640272469285,0.0,9.094947017729282e-13
2025-03-28,30,28937.986639874678,14798.402827198921,0.0,0.0,14798.402827198921,1551.8008191728659,2000.358543184159,14978.563737660683,11728.93467589499,14866.47681144232,5.115907697472721e-13,1.4210854715202004e-14,2.183142555622908e-12,0.0,0.0,14798.402827198921,1551.8008191728659,2000.358543184159,14978.563737660681,11728.934675894987,14866.476811442322,0.0,9.094947017729282e-13
2025-03-29,30,28046.75336021422,14293.696147090612,128.19700743627095,739.7281378841942,15033.424284974806,2000.358543184159,1231.6434884332882,13848.906083925107,11909.45747725512,18528.292577647167,7.958078640513122e-13,5.684341886080802e-14,2.9105606813573104e-12,128.19700743627095,739.7281378841942,15033.424284974806,2000.358543184159,1231.6434884332882,13848.906083925107,11909.45747725512,18528.29257764717,0.0,9.094947017729282e-13
2025-03-30,30,61400.42865994359,37258.138082757054,0.0,0.0,37258.138082757054,1231.6434884332882,1708.333053345889,21221.9136955517,16760.729484975534,1593.624749367432,9.734435479913373e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,37258.138082757054,1231.6434884332882,1708.333053345889,21221.913695551702,16760.729484975534,1593.6247493674314,0.0,8.739675649849232e-13
2025-03-31,30,60451.021756740156,36651.41891209381,192.38580525285792,902.9030422733605,37554.32195436717,1708.333053345889,1554.2203382405544,19351.151246740654,15813.133953454733,154.00078537375293,1.0089706847793423e-12,1.1368683772161603e-13,2.9096725029376103e-12,178.67693775285912,1113.3641493128614,37764.78306140667,1708.333053345889,1554.2203382405544,19368.07577451844,15826.842820954733,137.07625759597417,0.0,9.094947017729282e-13
2025-04-01,30,61504.51018594399,37151.90198953044,2030.6719354737447,12979.55556423634,50131.45755376678,1554.2203382405544,1422.1553997438932,18132.573944200347,14806.243339449276,0.0,9.094947017729282e-13,5.684341886080802e-14,2.9105606813573104e-12,2030.6719354737434,13801.595398938702,50953.49738846914,1554.2203382405544,1422.1553997438932,18132.573944200343,14806.243339449276,0.0,0.0,8.846257060213247e-13
2025-04-02,30,64406.13044064522,38574.15599938299,1581.8990122578084,7886.065210249471,46460.22120963246,1422.1553997438932,1509.895363707215,21471.657179302892,17313.076347668353,1394.1132212684947,1.0231815394945443e-12,1.1368683772161603e-13,2.183142555622908e-12,1581.8990122578084,7885.43521024947,46459.59120963246,1422.1553997438932,1509.895363707215,21471.657179302885,17313.07634766835,1394.1132212684956,0.0,9.094947017729282e-13
2025-04-03,30,65578.51095344039,39429.57659527777,0.0,0.0,39429.57659527777,1509.895363707215,1616.943664614483,19793.553510850572,15936.434872972424,5857.862048895563,9.983125437429408e-13,5.684341886080802e-14,1.4557244298885053e-12,0.0,0.0,39429.57659527777,1509.895363707215,1616.943664614483,19793.553510850576,15936.434872972422,5857.862048895564,0.0,9.094947017729282e-13
2025-04-04,30,28124.275416246597,14212.58930176586,0.0,0.0,14212.58930176586,1616.943664614483,2032.3446288944624,14283.318708405368,11195.627285956369,18605.7817437976,9.9298347322474e-13,7.105427357601002e-15,2.183142555622908e-12,0.0,0.0,14212.58930176586,1616.943664614483,2032.3446288944624,14283.318708405368,11195.627285956372,18605.7817437976,0.0,9.094947017729282e-13
2025-04-05,30,27269.411555280385,13733.906442670588,784.2047668069624,3767.682974231843,17501.589416902432,2032.3446288944624,1200.0,12312.016623264975,10721.843630849646,14419.328346338683,9.663381206337363e-13,5.684341886080802e-14,2.9105606813573104e-12,150.7267888069622,464.06451811892293,14197.970960789511,2032.3446288944624,1200.0,13094.08820104275,11355.321608849645,13637.256768560906,0.0,7.389644451905042e-13
2025-04-06,30,62264.24034883361,37685.25496302669,0.0,0.0,37685.25496302669,1200.0,1846.57228571848,20084.405854071145,15686.453684650995,3456.211912746801,9.876544027065393e-13,2.842170943040401e-14,1.8189894035458565e-12,0.0,0.0,37685.25496302669,1200.0,1846.57228571848,20084.40585407114,15686.453684650995,3456.211912746801,0.0,8.881784197001252e-13
2025-04-07,30,60515.23046268814,36665.61243248733,0.0,0.0,36665.61243248733,1846.57228571848,1829.2614138301478,18729.683424944353,15186.623358904424,3729.451113314882,9.947598300641403e-13,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,36665.61243248733,1846.57228571848,1829.2614138301478,18729.683424944356,15186.623358904431,3729.451113314881,0.0,9.094947017729282e-13
2025-04-08,30,60071.187048907974,36097.22538252303,413.2207009393863,2644.9128006128713,38742.1381831359,1829.2614138301478,1410.1017029259049,20947.04388625158,17344.3492876776,2528.519534606725,1.0231815394945443e-12,1.1368683772161603e-13,2.183142555622908e-12,413.22070093938703,2765.822449423985,38863.04783194701,1829.2614138301478,1410.1017029259049,20947.04388625158,17344.3492876776,2528.5195346067235,0.0,9.094947017729282e-13
2025-04-09,30,60335.19096791329,36654.781237434,2240.5938611714014,14061.893703479187,50716.67494091319,1410.1017029259049,1501.7348058863354,17674.25154135097,14233.673955829896,0.8962268969545448,9.849898674474389e-13,1.1368683772161603e-13,2.9105606813573104e-12,2240.5938611714037,15228.625037109608,51883.40627454361,1410.1017029259049,1501.7348058863354,17674.251541350965,14233.673955829894,0.8962268969544311,0.0,8.881784197001252e-13
2025-04-10,30,63021.81499512291,38081.50595836967,0.0,0.0,38081.50595836967,1501.7348058863354,1976.050860934735,20421.919646366656,16114.870464013431,4254.127912769693,1.0107470416187425e-12,2.842170943040401e-14,2.9105606813573104e-12,0.0,0.0,38081.50595836967,1501.7348058863354,1976.050860934735,20421.919646366656,16114.870464013427,4254.127912769691,0.0,9.094947017729282e-13
2025-04-11,30,27583.867889197834,14008.74536419812,0.0,0.0,14008.74536419812,1976.050860934735,2015.5012767370915,13513.020433419082,10910.041176847337,19664.238465959417,9.592326932761353e-13,2.842170943040401e-14,2.9105606813573104e-12,0.0,0.0,14008.74536419812,1976.050860934735,2015.5012767370915,13513.020433419084,10910.041176847335,19664.238465959417,0.0,9.094947017729282e-13
2025-04-12,30,27153.150048853324,13665.75853709417,0.0,0.0,13665.75853709417,2015.5012767370915,1663.2997834251357,12686.280003674263,10592.868146956915,16034.57764213597,9.094947017729282e-13,2.842170943040401e-14,2.9105606813573104e-12,0.0,0.0,13665.75853709417,2015.5012767370915,1663.2997834251357,12686.280003674266,10592.868146956913,16034.577642135968,0.0,8.739675649849232e-13
2025-04-13,30,59384.873368206274,35846.255360161886,0.0,0.0,35846.255360161886,1663.2997834251357,1997.2795404253989,20438.153032118313,16254.322174715599,924.6840274702228,1.0231815394945443e-12,1.4210854715202004e-14,2.9105606813573104e-12,0.0,0.0,35846.255360161886,1663.2997834251357,1997.2795404253989,20438.153032118313,16254.322174715595,924.6840274702237,0.0,9.094947017729282e-13
2025-04-14,30,59305.45489483388,35753.58384302264,0.0,0.0,35753.58384302264,1997.2795404253989,1805.0558208404211,19513.09149428733,15978.605457999223,3242.937058545763,1.0231815394945443e-12,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,35753.58384302264,1997.2795404253989,1805.0558208404211,19513.09149428733,15978.60545799922,3242.9370585457627,0.0,9.094947017729282e-13
2025-04-15,30,58641.00464328479,35139.70021157527,0.0,0.0,35139.70021157527,1805.0558208404211,1468.3516862829078,18498.300113307632,15286.656812880945,5289.932509524761,9.734435479913373e-13,5.684341886080802e-14,1.4557244298885053e-12,0.0,0.0,35139.70021157527,1805.0558208404211,1468.3516862829078,18498.300113307632,15286.656812880945,5289.932509524762,0.0,9.094947017729282e-13
2025-04-16,30,57093.926473675834,34481.25581096139,1809.9879608819663,11325.2051863599,45806.460997321294,1468.3516862829078,1200.0,17591.773298300126,14490.852889277721,23.402075535404492,9.201528428093297e-13,1.1368683772161603e-13,2.1822543772032077e-12,1809.9879608819651,12185.139792885066,46666.39560384645,1468.3516862829078,1200.0,17591.77329830012,14490.852889277721,23.40207553540438,0.0,9.094947017729282e-13
2025-04-17,30,60124.06415203615,35937.973833251854,4.5755471311252,27.970319612568346,35965.944152864424,1200.0,1826.9414278464176,20283.981791735663,15865.777966244113,2842.0935236757205,1.0089706847793423e-12,1.1368683772161603e-13,1.8189894035458565e-12,4.5755471311252,27.970319612568346,35965.944152864424,1200.0,1826.9414278464176,20283.98179173567,15865.777966244112,2842.093523675717,0.0,9.094947017729282e-13
2025-04-18,30,26532.878544729654,13295.117892992563,0.0,0.0,13295.117892992563,1826.9414278464176,2303.802855644276,13353.038932083397,10386.786249969478,17212.508679282408,8.526512829121202e-13,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,13295.117892992563,1826.9414278464176,2303.802855644276,13353.038932083397,10386.78624996948,17212.508679282408,0.0,9.094947017729282e-13
2025-04-19,30,25376.31303482921,12615.446844719116,0.0,0.0,12615.446844719116,2303.802855644276,1473.3903210430951,12207.76447701381,10635.66050752225,17019.52981533765,7.389644451905042e-13,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,12615.446844719116,2303.802855644276,1473.3903210430951,12207.764477013812,10635.660507522247,17019.52981533765,0.0,7.958078640513122e-13
2025-04-20,30,58243.12722762018,34953.47197316668,0.0,0.0,34953.47197316668,1473.3903210430951,1867.238050128408,20201.844397364068,16009.031005688115,2092.5689526108945,9.094947017729282e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,34953.47197316668,1473.3903210430951,1867.238050128408,20201.84439736407,16009.031005688114,2092.5689526108954,0.0,9.094947017729282e-13
2025-04-21,30,57575.30006285547,34416.93759987049,0.0,0.0,34416.93759987049,1867.238050128408,1311.3802797184703,18184.442569722465,15229.67047484414,6103.617584643811,9.450218385609332e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,34416.93759987049,1867.238050128408,1311.3802797184703,18184.442569722465,15229.67047484414,6103.61758464381,0.0,8.846257060213247e-13
2025-04-22,30,55751.518931074206,33432.60423826479,155.78813930050845,570.153132170147,34002.757370434934,1311.3802797184703,1347.1920323761515,19437.030152926513,15711.763846478565,29.11144726010309,9.663381206337363e-13,1.1368683772161603e-13,1.8189894035458565e-12,135.092563721783,737.7079041355277,34170.31214240031,1311.3802797184703,1324.19694839979,19437.030152926516,15732.45942205729,29.111447260102636,0.0,8.846257060213247e-13
2025-04-23,30,56941.654527916864,33986.86843079994,0.0,0.0,33986.86843079994,1347.1920323761515,1848.751991251821,19175.38423220124,15080.657265094904,1447.0108441438624,9.601208716958354e-13,5.684341886080802e-14,1.4557244298885053e-12,0.0,0.0,33986.86843079994,1324.19694839979,1848.751991251821,19200.93432550831,15080.65726509491,1421.460750836794,0.0,9.094947017729282e-13
2025-04-24,30,56418.962493256826,33628.283994999016,0.0,0.0,33628.283994999016,1848.751991251821,1749.0439909930187,18772.160194028405,15295.18695739593,5851.882556624351,8.597567102697212e-13,1.1368683772161603e-13,2.1822543772032077e-12,0.0,0.0,33628.283994999016,1848.751991251821,1749.0439909930187,18772.1601940284,15295.186957395928,5851.8825566243495,0.0,8.881784197001252e-13
2025-04-25,30,25001.921043954597,12214.535637460653,0.0,0.0,12214.535637460653,1749.0439909930187,1533.4910339599496,12530.435247407318,10343.650211729691,20814.77835827697,8.968381592922015e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,12214.535637460653,1749.0439909930187,1533.4910339599496,12530.43524740732,10343.650211729691,20814.77835827697,0.0,9.094947017729282e-13
2025-04-26,30,25064.054815892032,12286.662487239948,270.5868827978072,808.5357303213354,13095.198217561283,1533.4910339599496,1200.0,12537.848806759725,10455.799464039334,23182.398722636113,8.526512829121202e-13,5.684341886080802e-14,2.183142555622908e-12,246.18747329780726,659.3821400478355,12946.044627287783,1533.4910339599496,1200.0,12567.971534537504,10480.198873539335,23152.275994858337,0.0,9.094947017729282e-13
2025-04-27,30,52598.627057231206,31892.987774714325,538.0556541956264,3072.4720093182077,34965.45978403253,1200.0,1487.9907491515285,20317.80799695356,16198.23280329601,443.63633443595177,9.348077867343818e-13,1.1368683772161603e-13,2.9105606813573104e-12,538.055654195626,3326.085225945985,35219.07300066031,1200.0,1487.9907491515285,20317.807996953565,16198.232803296009,443.6363344359511,0.0,8.597567102697212e-13
2025-04-28,30,53613.17057626124,32557.664994327257,5682.6490934320045,36256.216614648016,68813.88160897527,1487.9907491515285,1474.9063731495016,14021.903707403457,11369.517941398624,21.466587021751025,6.821210263296962e-13,1.1368683772161603e-13,2.183142555622908e-12,5682.6490934320045,37606.894058620164,70164.55905294741,1487.9907491515285,1474.9063731495016,14021.903707403453,11369.517941398624,21.466587021751366,0.0,5.684341886080801e-13
2025-04-29,30,58721.694215784286,35141.02258216259,0.0,0.0,35141.02258216259,1474.9063731495016,1756.0177352331111,17702.424718144084,14085.963795821463,7672.019576794994,9.094947017729282e-13,2.842170943040401e-14,2.183142555622908e-12,0.0,0.0,35141.02258216259,1474.9063731495016,1756.0177352331111,17702.424718144084,14085.96379582146,7672.019576794996,0.0,9.094947017729282e-13
2025-04-30,30,55992.34959223713,33820.68213648545,0.0,0.0,33820.68213648545,1756.0177352331111,1636.3885641722138,18177.450691145277,14831.401313782484,4389.445781541002,1.0231815394945443e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,33820.68213648545,1756.0177352331111,1636.3885641722138,18177.450691145285,14831.401313782486,4389.4457815410005,0.0,9.094947017729282e-13
2025-05-01,30,55431.99735638856,33154.2295580064,2712.7115786934237,14199.120757438839,47353.35031544524,1636.3885641722138,1468.197719299509,20066.821648854435,16405.497295957524,3472.0057821850764,9.237055564881302e-13,1.1368683772161603e-13,2.9105606813573104e-12,2712.7115786934246,14928.330155291082,48082.55971329748,1636.3885641722138,1468.197719299509,20066.821648854435,16405.49729595753,3472.005782185074,0.0,9.094947017729282e-13
2025-05-02,30,25806.383605723742,12698.185282338676,3590.016713822436,18687.260131785766,31385.445414124442,1468.197719299509,1200.0,11952.302340492191,9922.742843168235,13076.520738888888,7.673861546209082e-13,5.684341886080802e-14,2.183142555622908e-12,2600.7868888224343,14899.844503484117,27598.029785822793,1468.197719299509,1200.0,13173.573729381082,10911.972668168237,11855.249349999998,0.0,7.958078640513122e-13
2025-05-03,30,29011.090296839422,15267.784855181506,26.016443682285352,100.99583437463173,15368.780689556137,1200.0,1510.036150291084,13879.536355049979,10963.391912328509,17253.790647800237,7.389644451905042e-13,1.1368683772161603e-13,2.9105606813573104e-12,26.016443682285352,100.99583437463173,15368.780689556137,1200.0,1510.036150291084,13879.53635504998,10963.39191232851,17253.790647800233,0.0,7.958078640513122e-13
2025-05-04,30,60096.68415478461,36840.0455625857,61.78144404559034,177.5952978018867,37017.64086038758,1510.036150291084,1350.6247768740889,17789.823833242786,14553.227541001954,5187.201973256032,9.592326932761353e-13,1.1368683772161603e-13,4.3653969328261155e-12,61.78144404559034,177.5952978018867,37017.64086038758,1510.036150291084,1350.6247768740889,17789.82383324279,14553.227541001948,5187.201973256031,0.0,9.094947017729282e-13
2025-05-05,30,60349.39438088176,37300.14910176468,25.492937624153818,124.07707230342709,37424.226174068106,1350.6247768740889,2207.9701576675025,21676.280269260656,16786.17617538706,408.7764246323218,9.978684545330907e-13,1.1368683772161603e-13,2.9105606813573104e-12,25.492937624153818,124.07707230342709,37424.226174068106,1350.6247768740889,2207.9701576675025,21676.280269260656,16786.176175387063,408.77642463232064,0.0,8.979483823168266e-13
2025-05-06,30,59406.782384539125,36979.11908765926,0.0,0.0,36979.11908765926,2207.9701576675025,2402.471304444701,20007.502786412395,16031.026224894562,2560.2234563546276,1.0231815394945443e-12,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,36979.11908765926,2207.9701576675025,2402.471304444701,20007.502786412395,16031.02622489456,2560.2234563546267,0.0,9.094947017729282e-13
2025-05-07,30,58459.469039912874,36457.59760272199,46.24071006838108,322.57519343702637,36780.172796159015,2402.471304444701,1796.6729671231633,19109.19787640414,16023.66878347674,352.3347070538547,1.0125233984581428e-12,2.842170943040401e-14,2.9105606813573104e-12,46.24071006838108,322.57519343702637,36780.172796159015,2402.471304444701,1796.6729671231633,19109.197876404138,16023.668783476738,352.33470705385434,0.0,9.094947017729282e-13
2025-05-08,30,60504.416163480506,37830.08570081865,0.0,0.0,37830.08570081865,1796.6729671231633,2725.784364796087,19291.883103331864,14790.225055793178,176.24571594182345,8.668621376273222e-13,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,37830.08570081865,1796.6729671231633,2725.784364796087,19291.883103331864,14790.225055793184,176.245715941823,0.0,9.094947017729282e-13
2025-05-09,30,26751.023448619555,14127.302182398797,55.83930030105664,217.7822093333451,14345.084391732142,2725.784364796087,2172.3461333614882,12742.453108132027,10819.48142587808,16384.505216666665,7.815970093361102e-13,1.1368683772161603e-13,2.9105606813573104e-12,55.83930030105664,217.7822093333451,14345.084391732142,2725.784364796087,2172.3461333614882,12742.453108132027,10819.48142587808,16384.505216666665,0.0,9.094947017729282e-13
2025-05-10,30,27606.438623890812,14797.644043949862,0.0,0.0,14797.644043949862,2172.3461333614882,1651.1315961300702,12530.478286933774,10618.780495924631,13573.695549548336,9.450218385609332e-13,1.1368683772161603e-13,2.9105606813573104e-12,0.0,0.0,14797.644043949862,2172.3461333614882,1651.1315961300702,12530.478286933778,10618.780495924633,13573.695549548333,0.0,8.455458555545192e-13
2025-05-11,30,63388.54085614597,39203.58350788692,9.283054642207958,62.58171287044495,39266.165220757364,1651.1315961300702,2691.289763191762,18712.097285544252,14220.656450935321,3422.3039928459266,8.841816168114747e-13,1.1368683772161603e-13,2.9105606813573104e-12,9.283054642208072,62.58171287044571,39266.165220757364,1651.1315961300702,2691.289763191762,18712.097285544245,14220.656450935325,3422.3039928459266,0.0,8.597567102697212e-13
2025-05-12,30,61428.47603390693,38250.61807075082,0.0,0.0,38250.61807075082,2691.289763191762,3249.8176999230927,16169.705955739271,12594.786681090616,5922.361525924937,9.805489753489383e-13,1.1368683772161603e-13,3.637978807091713e-12,0.0,0.0,38250.61807075082,2691.289763191762,3249.8176999230927,16169.705955739273,12594.786681090613,5922.361525924937,0.0,8.952838470577262e-13
2025-05-13,30,58311.49941723877,36459.830110274044,0.0,0.0,36459.830110274044,3249.8176999230927,2828.7775818466066,17867.314854638244,14851.461138525816,2166.4329344596763,1.0231815394945443e-12,1.1368683772161603e-13,2.9105606813573104e-12,0.0,0.0,36459.830110274044,3249.8176999230927,2828.7775818466066,17867.31485463824,14851.461138525818,2166.4329344596754,0.0,9.094947017729282e-13
