date,shared_plan_energy_kwh,shared_plan_cost_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_saving_yuan,dp_saving_rate_percent
2025-08-10,68416.86216176889,43791.502177132934,722.6650518784957,4904.78820058946,48696.29037772239,722.6650518784959,4260.6003554634335,48052.10253259637,644.18784512602,1.322868415908583
2025-08-11,68567.30998269102,43919.48752717656,0.0,0.0,43919.48752717656,0.0,0.0,43919.48752717656,0.0,0.0
2025-08-12,68844.56187855275,44102.15941558163,2466.594911575785,16551.61548643894,60653.77490202057,2466.594911575784,13554.59327168099,57656.75268726262,2997.022214757948,4.941196520083547
2025-08-13,70608.99734586486,45328.21400739992,0.0,0.0,45328.21400739992,0.0,0.0,45328.21400739992,0.0,0.0
2025-08-14,70032.56565102152,44841.05978211039,296.12287567961835,1844.6501212762673,46685.709903386654,296.12287567961823,1833.4703521594902,46674.53013426988,11.179769116773969,0.02394687612100115
2025-08-15,38835.92893648766,22929.607072299572,397.08751640530966,1635.954163663479,24565.56123596305,397.08751640530966,1442.662769804832,24372.269842104404,193.2913938586462,0.7868389083481429
2025-08-16,38425.55668876204,22556.60498940161,74.26354841283955,518.0625137279687,23074.667503129578,74.26354841283955,505.55724292039633,23062.162232322007,12.505270807570923,0.05419480391591713
2025-08-17,68273.67450936895,44268.031837885894,5.75349839203227,38.807346654257664,44306.83918454015,5.7534983920321565,38.8073466542569,44306.83918454015,0.0,0.0
2025-08-18,67352.0669833381,43659.90908712314,796.1562509523188,5387.89768005512,49047.806767178256,796.156250952318,3963.534382505708,47623.443469628844,1424.363297549411,2.904030560042421
2025-08-19,68184.40033869035,44163.54738418842,87.38471118859695,589.8009924346012,44753.34837662303,87.38471118859661,589.8009924345989,44753.34837662302,7.275957614183426e-12,1.625790667762422e-14
2025-08-20,68464.76694151796,44292.44512973993,5156.339670143345,33381.170157754,77673.61528749393,5156.339670143345,31896.67264237724,76189.11777211717,1484.497515376759,1.9111992017909523
2025-08-21,72764.24330550828,46561.693348754445,0.0,0.0,46561.693348754445,0.0,0.0,46561.693348754445,0.0,0.0
2025-08-22,38880.04356870112,22870.052404138485,600.7107488563584,3849.890779072987,26719.94318321147,600.7107488563565,3663.042710079523,26533.09511421801,186.84806899346222,0.6992831822743605
2025-08-23,39765.31101125076,23616.84201382919,0.0,0.0,23616.84201382919,0.0,0.0,23616.84201382919,0.0,0.0
2025-08-24,71570.91833688538,46007.633760919,0.0,0.0,46007.633760919,0.0,0.0,46007.633760919,0.0,0.0
2025-08-25,70089.04178897553,45446.74157469343,3725.1369454100345,25283.326396526696,70730.06797122012,3725.136945410034,22519.97912459366,67966.72069928709,2763.347271933031,3.9068918653625917
2025-08-26,73729.42156469889,47382.8601993083,0.0,0.0,47382.8601993083,0.0,0.0,47382.8601993083,0.0,0.0
2025-08-27,71200.88609233144,46130.880152973725,0.0,0.0,46130.880152973725,0.0,0.0,46130.880152973725,0.0,0.0
2025-08-28,73087.29915099143,47090.37706943848,1676.4957659186935,11204.343784311717,58294.7208537502,1676.495765918694,10144.05063383358,57234.42770327206,1060.2931504781445,1.8188493485339918
2025-08-29,40907.62892794519,24355.227418139486,0.0,0.0,24355.227418139486,0.0,0.0,24355.227418139486,0.0,0.0
2025-08-30,39584.96827070317,23553.150677849953,72.74295277732749,155.52443303792617,23708.675110887878,72.74295277732749,155.52443303792617,23708.675110887878,0.0,0.0
2025-08-31,71698.76137993339,46252.59163905945,0.0,0.0,46252.59163905945,0.0,0.0,46252.59163905945,0.0,0.0
2025-09-01,71061.19553456556,46041.723593014874,0.0,0.0,46041.723593014874,0.0,0.0,46041.723593014874,0.0,0.0
2025-09-02,58898.910857169765,38341.597218784154,0.0,0.0,38341.597218784154,0.0,0.0,38341.597218784154,0.0,0.0
2025-09-03,59266.34477133698,37675.36849854419,71.42919050340791,361.3384673263319,38036.70696587052,98.43772067879407,485.39970355077924,38160.768202094965,-124.06123622444284,-0.32616187393866714
