date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-03-10,9763.92381243606,9577.881053223018,9763.92381243606,9496.512951434157,42437.57702564972,1984.9663408596662,1772.798806930985,0.0,901.883584482397,4461.800584150955,48884.343950660346,48884.34395066034,828.652292872423,4988.647660348852,49411.19102685824,69153.7988198914,70926.59762682237,3,9.734435479913373e-13,5.684341886080802e-14,0.0,8.757439218243235e-13,1.8189894035458565e-12
2025-03-11,9577.881053223018,10084.7007883483,9496.512951434157,10017.177505775,42532.52921942116,110.79741317231993,94.11114801456318,263.64523411062265,60.770954315971125,272.14148356508633,42915.46811615856,42915.46811615856,0.0,0.0,42643.326632593475,69528.34998289697,69358.81589680091,3,9.734435479913373e-13,5.684341886080802e-14,0.0,8.739675649849232e-13,2.9105606813573104e-12
2025-03-12,10084.7007883483,9554.629417685386,10017.177505775,9554.629417685386,42546.16043949101,-422.91387187484236,0.0,1589.8647434290897,0.0,4.1127361016801705e-11,42123.24656761621,42123.24656761621,0.0,0.0,42123.24656761617,69413.39084737073,67823.52610394164,3,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-03-13,9554.629417685386,9807.554757050388,9554.629417685386,9807.554757050388,42284.761725827055,2054.6962387209824,2041.7485328804364,0.0,601.6402863552789,2966.6079858733096,47306.06595042135,47306.065950421355,601.6402863552792,3857.478283536122,48196.93624808417,69253.50792471081,71295.25645759124,3,9.983125437429408e-13,7.105427357601002e-15,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-14,9807.554757050388,10129.027865127127,9807.554757050388,10129.027865127127,15998.936472147627,51.739849368713465,42.52239117997439,0.0,0.0,4.233626185734529e-11,16050.676321516383,16050.676321516381,0.0,0.0,16050.676321516341,31045.076983417446,31087.59937459742,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.881784197001252e-13,2.9105606813573104e-12
2025-03-15,10129.027865127127,9340.927538731903,10129.027865127127,9340.927538731903,15619.079852483093,147.8476383743164,126.94182717061574,34.16981807112478,343.49243356755676,1365.2777614310294,17132.20525228844,17132.20525228844,343.49243356755676,1365.277761430992,17132.2052522884,30409.083214016217,30501.85522311571,3,9.032774528350274e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-16,9340.927538731903,10147.392546896017,9340.927538731903,10147.392546896017,43520.87769916588,-406.7851156273424,0.0,1501.6314153612805,0.0,8.139023999209628e-11,43114.09258353862,43114.092583538615,0.0,0.0,43114.09258353854,71331.76158746866,69830.13017210738,3,9.734435479913373e-13,7.105427357601002e-15,0.0,8.841816168114747e-13,2.9105606813573104e-12
2025-03-17,10147.392546896017,9998.38231399509,10147.392546896017,9998.38231399509,41587.06071242286,-416.26272162447265,0.0,1512.555266608927,0.0,8.097193981981831e-11,41170.79799079847,41170.79799079848,0.0,0.0,41170.79799079839,68231.99334232692,66719.438075718,3,1.0231815394945443e-12,5.684341886080802e-14,0.0,8.842926391139372e-13,2.9105606813573104e-12
2025-03-18,9998.38231399509,9941.291434733574,9998.38231399509,9941.291434733574,40909.184309672055,-112.89119339348696,0.0,189.26786594825103,0.0,5.5333396031809205e-11,40796.293116278626,40796.293116278626,0.0,0.0,40796.29311627857,67062.84563917672,66873.57777322848,3,1.0089706847793423e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-19,9941.291434733574,9982.130550684036,9941.291434733574,9982.130550684036,39411.913000134315,489.6428927595384,648.0460743836059,122.31255630952978,0.0,6.517266668351619e-11,39901.55589289392,39901.55589289391,0.0,0.0,39901.555892893855,64490.24149362807,65015.97501170215,3,9.983125437429408e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
