date,issue_hour,window_position,absolute_date_offset,absolute_t,variable_type,plan_kwh,delta_plus_kwh,delta_minus_kwh,g0_reference_kwh
2025-07-22,18,72,1,36,gtilde,0.0,,,
2025-07-22,18,73,1,37,gtilde,0.0,,,
2025-07-22,18,74,1,38,gtilde,0.0,,,
2025-07-22,18,75,1,39,gtilde,0.0,,,
2025-07-22,18,76,1,40,gtilde,0.0,,,
2025-07-22,18,77,1,41,gtilde,0.0,,,
2025-07-22,18,78,1,42,gtilde,0.0,,,
2025-07-22,18,79,1,43,gtilde,93.38915831870594,,,
2025-07-22,18,80,1,44,gtilde,281.739187901681,,,
2025-07-22,18,81,1,45,gtilde,240.88042020868647,,,
2025-07-22,18,82,1,46,gtilde,239.78119188696667,,,
2025-07-22,18,83,1,47,gtilde,0.0,,,
2025-07-22,18,84,1,48,gtilde,0.0,,,
2025-07-22,18,85,1,49,gtilde,0.0,,,
2025-07-22,18,86,1,50,gtilde,0.0,,,
2025-07-22,18,87,1,51,gtilde,0.0,,,
2025-07-22,18,88,1,52,gtilde,0.0,,,
2025-07-22,18,89,1,53,gtilde,0.0,,,
2025-07-22,18,90,1,54,gtilde,0.0,,,
2025-07-22,18,91,1,55,gtilde,0.0,,,
2025-07-22,18,92,1,56,gtilde,0.0,,,
2025-07-22,18,93,1,57,gtilde,0.0,,,
2025-07-22,18,94,1,58,gtilde,0.0,,,
2025-07-22,18,95,1,59,gtilde,0.0,,,
2025-07-22,18,96,1,60,gtilde,0.0,,,
2025-07-22,18,97,1,61,gtilde,0.0,,,
2025-07-22,18,98,1,62,gtilde,0.0,,,
2025-07-22,18,99,1,63,gtilde,0.0,,,
2025-07-22,18,100,1,64,gtilde,0.0,,,
2025-07-22,18,101,1,65,gtilde,0.0,,,
2025-07-22,18,102,1,66,gtilde,0.0,,,
2025-07-22,18,103,1,67,gtilde,495.0166407543194,,,
2025-07-22,18,104,1,68,gtilde,0.0,,,
2025-07-22,18,105,1,69,gtilde,498.7795987600057,,,
2025-07-22,18,106,1,70,gtilde,469.78578053833905,,,
2025-07-22,18,107,1,71,gtilde,452.14240383839376,,,
2025-07-22,18,108,1,72,gtilde,444.94732767081916,,,
2025-07-22,18,109,1,73,gtilde,410.83958839175705,,,
2025-07-22,18,110,1,74,gtilde,416.79428558584016,,,
2025-07-22,18,111,1,75,gtilde,439.7236381125805,,,
2025-07-22,18,112,1,76,gtilde,454.63977257210024,,,
2025-07-22,18,113,1,77,gtilde,0.0,,,
2025-07-22,18,114,1,78,gtilde,0.0,,,
2025-07-22,18,115,1,79,gtilde,0.0,,,
2025-07-22,18,116,1,80,gtilde,0.0,,,
2025-07-22,18,117,1,81,gtilde,0.0,,,
2025-07-22,18,118,1,82,gtilde,0.0,,,
2025-07-22,18,119,1,83,gtilde,0.0,,,
2025-07-22,18,120,1,84,gtilde,0.0,,,
2025-07-22,18,121,1,85,gtilde,0.0,,,
2025-07-22,18,122,1,86,gtilde,0.0,,,
2025-07-22,18,123,1,87,gtilde,0.0,,,
2025-07-22,18,124,1,88,gtilde,0.0,,,
2025-07-22,18,125,1,89,gtilde,0.0,,,
2025-07-22,18,126,1,90,gtilde,336.61196967273156,,,
2025-07-22,18,127,1,91,gtilde,481.8597650051511,,,
2025-07-22,18,128,1,92,gtilde,378.74477859103126,,,
2025-07-22,18,129,1,93,gtilde,460.3174810052207,,,
2025-07-22,18,130,1,94,gtilde,447.3108530697025,,,
2025-07-22,18,131,1,95,gtilde,431.8995060257366,,,
2025-07-22,18,132,1,96,gtilde,500.6005133255335,,,
2025-07-22,18,133,1,97,gtilde,565.3992549207214,,,
2025-07-22,18,134,1,98,gtilde,591.0502082050534,,,
2025-07-22,18,135,1,99,gtilde,534.2005300939927,,,
2025-07-22,18,136,1,100,gtilde,629.7415349564253,,,
2025-07-22,18,137,1,101,gtilde,522.7427738168349,,,
2025-07-22,18,138,1,102,gtilde,131.30867975051513,,,
2025-07-22,18,139,1,103,gtilde,247.8018312759649,,,
2025-07-22,18,140,1,104,gtilde,192.72385631788063,,,
2025-07-22,18,141,1,105,gtilde,282.35559781036284,,,
2025-07-22,18,142,1,106,gtilde,345.9200954875415,,,
2025-07-22,18,143,1,107,gtilde,270.8713506944051,,,
2025-07-22,18,144,1,108,gtilde,127.23339536123092,,,
2025-07-23,0,1,0,1,g0,763.2821478965152,,,
2025-07-23,0,2,0,2,g0,720.4187976596246,,,
2025-07-23,0,3,0,3,g0,754.6209475904353,,,
2025-07-23,0,4,0,4,g0,785.0718871413101,,,
2025-07-23,0,5,0,5,g0,785.0274411873435,,,
2025-07-23,0,6,0,6,g0,775.8196325668221,,,
2025-07-23,0,7,0,7,g0,799.7916417420121,,,
2025-07-23,0,8,0,8,g0,766.4860039431856,,,
2025-07-23,0,9,0,9,g0,700.290064513352,,,
2025-07-23,0,10,0,10,g0,689.603575131481,,,
2025-07-23,0,11,0,11,g0,747.8592602763325,,,
2025-07-23,0,12,0,12,g0,740.3428008727309,,,
2025-07-23,0,13,0,13,g0,730.4807442952512,,,
2025-07-23,0,14,0,14,g0,720.2186531326928,,,
2025-07-23,0,15,0,15,g0,693.7330313907734,,,
2025-07-23,0,16,0,16,g0,685.7976099224978,,,
2025-07-23,0,17,0,17,g0,706.5220653534351,,,
2025-07-23,0,18,0,18,g0,713.9165722577395,,,
2025-07-23,0,19,0,19,g0,726.9471710151136,,,
2025-07-23,0,20,0,20,g0,739.3437244718139,,,
2025-07-23,0,21,0,21,g0,719.5938216517616,,,
2025-07-23,0,22,0,22,g0,723.9351198274445,,,
2025-07-23,0,23,0,23,g0,698.3840595468795,,,
2025-07-23,0,24,0,24,g0,691.5924632727066,,,
2025-07-23,0,25,0,25,g0,679.1623258537745,,,
2025-07-23,0,26,0,26,g0,689.8810870907294,,,
2025-07-23,0,27,0,27,g0,684.9058605346534,,,
2025-07-23,0,28,0,28,g0,683.7793104920997,,,
2025-07-23,0,29,0,29,g0,680.979192839861,,,
2025-07-23,0,30,0,30,g0,662.7663098193703,,,
2025-07-23,0,31,0,31,g0,676.823141184804,,,
2025-07-23,0,32,0,32,g0,658.394394507765,,,
2025-07-23,0,33,0,33,g0,604.3010695127381,,,
2025-07-23,0,34,0,34,g0,1333.6832214536644,,,
2025-07-23,0,35,0,35,g0,596.4482823138183,,,
2025-07-23,0,36,0,36,g0,0.0,,,
2025-07-23,0,37,0,37,g0,0.0,,,
2025-07-23,0,38,0,38,g0,0.0,,,
2025-07-23,0,39,0,39,g0,0.0,,,
2025-07-23,0,40,0,40,g0,0.0,,,
2025-07-23,0,41,0,41,g0,0.0,,,
2025-07-23,0,42,0,42,g0,0.0,,,
2025-07-23,0,43,0,43,g0,298.1956451894879,,,
2025-07-23,0,44,0,44,g0,334.02640318006706,,,
2025-07-23,0,45,0,45,g0,314.62960068582936,,,
2025-07-23,0,46,0,46,g0,271.0580878323546,,,
2025-07-23,0,47,0,47,g0,0.0,,,
2025-07-23,0,48,0,48,g0,0.0,,,
2025-07-23,0,49,0,49,g0,0.0,,,
2025-07-23,0,50,0,50,g0,0.0,,,
2025-07-23,0,51,0,51,g0,0.0,,,
2025-07-23,0,52,0,52,g0,0.0,,,
2025-07-23,0,53,0,53,g0,0.0,,,
2025-07-23,0,54,0,54,g0,0.0,,,
2025-07-23,0,55,0,55,g0,0.0,,,
2025-07-23,0,56,0,56,g0,0.0,,,
2025-07-23,0,57,0,57,g0,0.0,,,
2025-07-23,0,58,0,58,g0,0.0,,,
2025-07-23,0,59,0,59,g0,0.0,,,
2025-07-23,0,60,0,60,g0,0.0,,,
2025-07-23,0,61,0,61,g0,0.0,,,
2025-07-23,0,62,0,62,g0,0.0,,,
2025-07-23,0,63,0,63,g0,0.0,,,
2025-07-23,0,64,0,64,g0,0.0,,,
2025-07-23,0,65,0,65,g0,0.0,,,
2025-07-23,0,66,0,66,g0,618.5035144487457,,,
2025-07-23,0,67,0,67,g0,601.479765760313,,,
2025-07-23,0,68,0,68,g0,557.4247720097302,,,
2025-07-23,0,69,0,69,g0,495.3124632541452,,,
2025-07-23,0,70,0,70,g0,463.30884705076994,,,
2025-07-23,0,71,0,71,g0,480.07336456394717,,,
2025-07-23,0,72,0,72,g0,514.2500797119973,,,
2025-07-23,0,73,0,73,g0,507.7766248123536,,,
2025-07-23,0,74,0,74,g0,528.0438618687198,,,
2025-07-23,0,75,0,75,g0,509.1914565050844,,,
2025-07-23,0,76,0,76,g0,608.6569681640727,,,
2025-07-23,0,77,0,77,g0,248.26010796240007,,,
2025-07-23,0,78,0,78,g0,0.0,,,
2025-07-23,0,79,0,79,g0,0.0,,,
2025-07-23,0,80,0,80,g0,0.0,,,
2025-07-23,0,81,0,81,g0,0.0,,,
2025-07-23,0,82,0,82,g0,0.0,,,
2025-07-23,0,83,0,83,g0,0.0,,,
2025-07-23,0,84,0,84,g0,0.0,,,
2025-07-23,0,85,0,85,g0,0.0,,,
2025-07-23,0,86,0,86,g0,0.0,,,
2025-07-23,0,87,0,87,g0,0.0,,,
2025-07-23,0,88,0,88,g0,0.0,,,
2025-07-23,0,89,0,89,g0,0.0,,,
2025-07-23,0,90,0,90,g0,1020.0470439168693,,,
2025-07-23,0,91,0,91,g0,1067.3373824036685,,,
2025-07-23,0,92,0,92,g0,416.3808009141053,,,
2025-07-23,0,93,0,93,g0,528.8706246622946,,,
2025-07-23,0,94,0,94,g0,474.4229353793486,,,
2025-07-23,0,95,0,95,g0,483.73058407977555,,,
2025-07-23,0,96,0,96,g0,561.8959686822437,,,
2025-07-23,0,97,0,97,g0,620.1370386417815,,,
2025-07-23,0,98,0,98,g0,667.7004985354051,,,
2025-07-23,0,99,0,99,g0,704.4138770968352,,,
2025-07-23,0,100,0,100,g0,740.6386875589731,,,
2025-07-23,0,101,0,101,g0,786.0104046831218,,,
2025-07-23,0,102,0,102,g0,825.7598631574356,,,
2025-07-23,0,103,0,103,g0,885.4427672127612,,,
2025-07-23,0,104,0,104,g0,922.4490295745363,,,
2025-07-23,0,105,0,105,g0,960.4360403353634,,,
2025-07-23,0,106,0,106,g0,1044.1364609095635,,,
2025-07-23,0,107,0,107,g0,973.1688313074372,,,
2025-07-23,0,108,0,108,g0,772.4538913298056,,,
2025-07-23,0,109,0,109,g0,770.2897314755974,,,
2025-07-23,0,110,0,110,g0,840.0776041165958,,,
2025-07-23,0,111,0,111,g0,863.8846984038719,,,
2025-07-23,0,112,0,112,g0,892.3428235344018,,,
2025-07-23,0,113,0,113,g0,925.1812838761662,,,
2025-07-23,0,114,0,114,g0,243.63171315180023,,,
2025-07-23,0,115,0,115,g0,216.45251752827528,,,
2025-07-23,0,116,0,116,g0,258.3561252123592,,,
2025-07-23,0,117,0,117,g0,257.7984179604392,,,
2025-07-23,0,118,0,118,g0,261.7034771671757,,,
2025-07-23,0,119,0,119,g0,288.61038780413594,,,
2025-07-23,0,120,0,120,g0,326.2819925755965,,,
2025-07-23,0,121,0,121,g0,278.8382770778427,,,
2025-07-23,0,122,0,122,g0,728.5790776295707,,,
2025-07-23,0,123,0,123,g0,275.8085626353601,,,
2025-07-23,0,124,0,124,g0,217.37821259174905,,,
2025-07-23,0,125,0,125,g0,1004.6386852920818,,,
2025-07-23,0,126,0,126,g0,994.5105302287465,,,
2025-07-23,0,127,0,127,g0,1011.5507482561981,,,
2025-07-23,0,128,0,128,g0,1021.6226938997324,,,
2025-07-23,0,129,0,129,g0,1023.2540395894238,,,
2025-07-23,0,130,0,130,g0,964.8215567731727,,,
2025-07-23,0,131,0,131,g0,942.3975858957932,,,
2025-07-23,0,132,0,132,g0,1550.2364942129839,,,
2025-07-23,0,133,0,133,g0,1536.3099085217832,,,
2025-07-23,0,134,0,134,g0,879.5612661202485,,,
2025-07-23,0,135,0,135,g0,1528.8512810407765,,,
2025-07-23,0,136,0,136,g0,1571.1677722296872,,,
2025-07-23,0,137,0,137,g0,1560.8750531332098,,,
2025-07-23,0,138,0,138,g0,1499.8663191185585,,,
2025-07-23,0,139,0,139,g0,1535.4092280702957,,,
2025-07-23,0,140,0,140,g0,1570.0150480901666,,,
2025-07-23,0,141,0,141,g0,1558.0414743395236,,,
2025-07-23,0,142,0,142,g0,1528.9192515472137,,,
2025-07-23,0,143,0,143,g0,1241.171433729919,,,
2025-07-23,0,144,0,144,g0,987.2094373096529,,,
2025-07-23,6,1,0,37,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,2,0,38,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,3,0,39,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,4,0,40,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,5,0,41,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,6,0,42,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,7,0,43,a6,53.91260486591989,0.0,244.283040323568,298.1956451894879
2025-07-23,6,8,0,44,a6,325.4984092956091,0.0,8.527993884457942,334.02640318006706
2025-07-23,6,9,0,45,a6,254.65292775459181,0.0,59.976672931237545,314.62960068582936
2025-07-23,6,10,0,46,a6,262.5300939478418,0.0,8.527993884512796,271.0580878323546
2025-07-23,6,11,0,47,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,12,0,48,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,13,0,49,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,14,0,50,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,15,0,51,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,16,0,52,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,17,0,53,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,18,0,54,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,19,0,55,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,20,0,56,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,21,0,57,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,22,0,58,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,23,0,59,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,24,0,60,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,25,0,61,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,26,0,62,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,27,0,63,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,28,0,64,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,29,0,65,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,30,0,66,a6,569.1246377151202,0.0,49.378876733625475,618.5035144487457
2025-07-23,6,31,0,67,a6,545.8100092294129,0.0,55.66975653090003,601.479765760313
2025-07-23,6,32,0,68,a6,501.7550154788297,0.0,55.669756530900486,557.4247720097302
2025-07-23,6,33,0,69,a6,439.6427067232447,0.0,55.669756530900486,495.3124632541452
2025-07-23,6,34,0,70,a6,407.63909051986946,0.0,55.669756530900486,463.30884705076994
2025-07-23,6,35,0,71,a6,479.95104696777673,0.0,0.12231759617043281,480.07336456394717
2025-07-23,6,36,0,72,a6,514.2500797119973,0.0,0.0,514.2500797119973
2025-07-23,6,37,0,73,a6,507.7766248123536,0.0,0.0,507.7766248123536
2025-07-23,6,38,0,74,a6,528.0438618687198,0.0,0.0,528.0438618687198
2025-07-23,6,39,0,75,a6,509.1914565050844,0.0,0.0,509.1914565050844
2025-07-23,6,40,0,76,a6,608.6569681640727,0.0,0.0,608.6569681640727
2025-07-23,6,41,0,77,a6,248.26010796240007,0.0,0.0,248.26010796240007
2025-07-23,6,42,0,78,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,43,0,79,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,44,0,80,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,45,0,81,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,46,0,82,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,47,0,83,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,48,0,84,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,49,0,85,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,50,0,86,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,51,0,87,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,52,0,88,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,53,0,89,a6,0.0,-0.0,0.0,0.0
2025-07-23,6,54,0,90,a6,1019.4727170438442,0.0,0.5743268730250293,1020.0470439168693
2025-07-23,6,55,0,91,a6,1035.5602062446123,0.0,31.777176159056125,1067.3373824036685
2025-07-23,6,56,0,92,a6,403.79600385996287,0.0,12.584797054142427,416.3808009141053
2025-07-23,6,57,0,93,a6,487.12667179045536,0.0,41.74395287183927,528.8706246622946
2025-07-23,6,58,0,94,a6,471.54563959015945,0.0,2.8772957891891338,474.4229353793486
2025-07-23,6,59,0,95,a6,483.73058407977555,0.0,0.0,483.73058407977555
2025-07-23,6,60,0,96,a6,561.8959686822437,0.0,0.0,561.8959686822437
2025-07-23,6,61,0,97,a6,615.4902734438613,0.0,4.646765197920217,620.1370386417815
2025-07-23,6,62,0,98,a6,661.3469354052999,0.0,6.353563130105272,667.7004985354051
2025-07-23,6,63,0,99,a6,704.4138770968352,0.0,0.0,704.4138770968352
2025-07-23,6,64,0,100,a6,740.6386875589731,0.0,0.0,740.6386875589731
2025-07-23,6,65,0,101,a6,786.0104046831218,0.0,0.0,786.0104046831218
2025-07-23,6,66,0,102,a6,825.7598631574356,0.0,0.0,825.7598631574356
2025-07-23,6,67,0,103,a6,885.4427672127612,0.0,0.0,885.4427672127612
2025-07-23,6,68,0,104,a6,922.4490295745363,0.0,0.0,922.4490295745363
2025-07-23,6,69,0,105,a6,960.4360403353634,0.0,0.0,960.4360403353634
2025-07-23,6,70,0,106,a6,1044.1364609095635,0.0,0.0,1044.1364609095635
2025-07-23,6,71,0,107,a6,973.1688313074372,0.0,0.0,973.1688313074372
2025-07-23,6,72,0,108,a6,772.4538913298056,0.0,0.0,772.4538913298056
2025-07-23,6,73,0,109,a6,770.2897314755974,0.0,0.0,770.2897314755974
2025-07-23,6,74,0,110,a6,840.0776041165958,0.0,0.0,840.0776041165958
2025-07-23,6,75,0,111,a6,863.8846984038719,0.0,0.0,863.8846984038719
2025-07-23,6,76,0,112,a6,892.3428235344018,0.0,0.0,892.3428235344018
2025-07-23,6,77,0,113,a6,925.1812838761662,0.0,0.0,925.1812838761662
2025-07-23,6,78,0,114,a6,243.63171315180023,0.0,0.0,243.63171315180023
2025-07-23,6,79,0,115,a6,216.45251752827528,0.0,0.0,216.45251752827528
2025-07-23,6,80,0,116,a6,258.3561252123592,0.0,0.0,258.3561252123592
2025-07-23,6,81,0,117,a6,257.7984179604392,0.0,0.0,257.7984179604392
2025-07-23,6,82,0,118,a6,261.7034771671757,0.0,0.0,261.7034771671757
2025-07-23,6,83,0,119,a6,288.61038780413594,0.0,0.0,288.61038780413594
2025-07-23,6,84,0,120,a6,326.2819925755965,0.0,0.0,326.2819925755965
2025-07-23,6,85,0,121,a6,278.8382770778427,0.0,0.0,278.8382770778427
2025-07-23,6,86,0,122,a6,728.5790776295707,0.0,0.0,728.5790776295707
2025-07-23,6,87,0,123,a6,275.8085626353601,0.0,0.0,275.8085626353601
2025-07-23,6,88,0,124,a6,217.37821259174905,0.0,0.0,217.37821259174905
2025-07-23,6,89,0,125,a6,1004.6386852920818,0.0,0.0,1004.6386852920818
2025-07-23,6,90,0,126,a6,994.5105302287465,0.0,0.0,994.5105302287465
2025-07-23,6,91,0,127,a6,1011.5507482561981,0.0,0.0,1011.5507482561981
2025-07-23,6,92,0,128,a6,1021.6226938997324,0.0,0.0,1021.6226938997324
2025-07-23,6,93,0,129,a6,1023.2540395894238,0.0,0.0,1023.2540395894238
2025-07-23,6,94,0,130,a6,964.8215567731727,0.0,0.0,964.8215567731727
2025-07-23,6,95,0,131,a6,942.3975858957932,0.0,0.0,942.3975858957932
2025-07-23,6,96,0,132,a6,1550.2364942129839,0.0,0.0,1550.2364942129839
2025-07-23,6,97,0,133,a6,1536.3099085217832,0.0,0.0,1536.3099085217832
2025-07-23,6,98,0,134,a6,879.5612661202485,0.0,0.0,879.5612661202485
2025-07-23,6,99,0,135,a6,1528.8512810407765,0.0,0.0,1528.8512810407765
2025-07-23,6,100,0,136,a6,1571.1677722296872,0.0,0.0,1571.1677722296872
2025-07-23,6,101,0,137,a6,1560.8750531332098,0.0,0.0,1560.8750531332098
2025-07-23,6,102,0,138,a6,1499.8663191185585,0.0,0.0,1499.8663191185585
2025-07-23,6,103,0,139,a6,1535.4092280702957,0.0,0.0,1535.4092280702957
2025-07-23,6,104,0,140,a6,1570.0150480901666,0.0,0.0,1570.0150480901666
2025-07-23,6,105,0,141,a6,1558.0414743395236,0.0,0.0,1558.0414743395236
2025-07-23,6,106,0,142,a6,1528.9192515472137,0.0,0.0,1528.9192515472137
2025-07-23,6,107,0,143,a6,1241.171433729919,0.0,0.0,1241.171433729919
2025-07-23,6,108,0,144,a6,987.2094373096529,0.0,0.0,987.2094373096529
2025-07-23,6,109,1,1,gtilde,765.751609660591,,,
2025-07-23,6,110,1,2,gtilde,751.2727079567943,,,
2025-07-23,6,111,1,3,gtilde,749.7541426095947,,,
2025-07-23,6,112,1,4,gtilde,781.9416381983049,,,
2025-07-23,6,113,1,5,gtilde,780.947931764075,,,
2025-07-23,6,114,1,6,gtilde,763.1832041876581,,,
2025-07-23,6,115,1,7,gtilde,787.0347585789334,,,
2025-07-23,6,116,1,8,gtilde,750.9664462576144,,,
2025-07-23,6,117,1,9,gtilde,690.6692246005514,,,
2025-07-23,6,118,1,10,gtilde,696.2808468929645,,,
2025-07-23,6,119,1,11,gtilde,748.329313223438,,,
2025-07-23,6,120,1,12,gtilde,752.4151047642728,,,
2025-07-23,6,121,1,13,gtilde,715.0148501727617,,,
2025-07-23,6,122,1,14,gtilde,698.8196440719398,,,
2025-07-23,6,123,1,15,gtilde,709.6163922809263,,,
2025-07-23,6,124,1,16,gtilde,697.9128399971797,,,
2025-07-23,6,125,1,17,gtilde,683.2791880924962,,,
2025-07-23,6,126,1,18,gtilde,703.6854698982702,,,
2025-07-23,6,127,1,19,gtilde,725.1917765047101,,,
2025-07-23,6,128,1,20,gtilde,714.6265646216965,,,
2025-07-23,6,129,1,21,gtilde,705.5588577227945,,,
2025-07-23,6,130,1,22,gtilde,717.5045595302165,,,
2025-07-23,6,131,1,23,gtilde,702.245059092395,,,
2025-07-23,6,132,1,24,gtilde,687.1181411830315,,,
2025-07-23,6,133,1,25,gtilde,677.8964658856801,,,
2025-07-23,6,134,1,26,gtilde,691.1769424389569,,,
2025-07-23,6,135,1,27,gtilde,682.252201626009,,,
2025-07-23,6,136,1,28,gtilde,696.1717921280263,,,
2025-07-23,6,137,1,29,gtilde,671.8179783646515,,,
2025-07-23,6,138,1,30,gtilde,626.6891593102355,,,
2025-07-23,6,139,1,31,gtilde,665.7485771365169,,,
2025-07-23,6,140,1,32,gtilde,666.5627558559521,,,
2025-07-23,6,141,1,33,gtilde,612.4673766575837,,,
2025-07-23,6,142,1,34,gtilde,1300.0998981520897,,,
2025-07-23,6,143,1,35,gtilde,0.0,,,
2025-07-23,6,144,1,36,gtilde,0.0,,,
2025-07-23,12,1,0,73,a12,460.48272901935013,0.0,47.29389579300346,507.7766248123536
2025-07-23,12,2,0,74,a12,480.7499660757163,0.0,47.29389579300346,528.0438618687198
2025-07-23,12,3,0,75,a12,509.1914565050844,0.0,0.0,509.1914565050844
2025-07-23,12,4,0,76,a12,561.3630723710693,0.0,47.29389579300346,608.6569681640727
2025-07-23,12,5,0,77,a12,50.74178480119053,0.0,197.51832316120954,248.26010796240007
2025-07-23,12,6,0,78,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,7,0,79,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,8,0,80,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,9,0,81,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,10,0,82,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,11,0,83,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,12,0,84,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,13,0,85,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,14,0,86,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,15,0,87,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,16,0,88,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,17,0,89,a12,0.0,-0.0,0.0,0.0
2025-07-23,12,18,0,90,a12,856.070171390962,0.0,163.9768725259073,1020.0470439168693
2025-07-23,12,19,0,91,a12,1067.3373824036685,0.0,0.0,1067.3373824036685
2025-07-23,12,20,0,92,a12,362.3493401011351,0.0,54.03146081297018,416.3808009141053
2025-07-23,12,21,0,93,a12,469.9444844617616,0.0,58.92614020053304,528.8706246622946
2025-07-23,12,22,0,94,a12,429.15224228352463,0.0,45.27069309582396,474.4229353793486
2025-07-23,12,23,0,95,a12,432.47141363474066,0.0,51.2591704450349,483.73058407977555
2025-07-23,12,24,0,96,a12,561.8959686822437,0.0,0.0,561.8959686822437
2025-07-23,12,25,0,97,a12,614.696174678836,0.0,5.440863962945514,620.1370386417815
2025-07-23,12,26,0,98,a12,665.6590180155907,0.0,2.0414805198143995,667.7004985354051
2025-07-23,12,27,0,99,a12,704.4138770968352,0.0,0.0,704.4138770968352
2025-07-23,12,28,0,100,a12,740.6386875589731,0.0,0.0,740.6386875589731
2025-07-23,12,29,0,101,a12,786.0104046831218,0.0,0.0,786.0104046831218
2025-07-23,12,30,0,102,a12,825.7598631574356,0.0,0.0,825.7598631574356
2025-07-23,12,31,0,103,a12,885.4427672127612,0.0,0.0,885.4427672127612
2025-07-23,12,32,0,104,a12,922.4490295745363,0.0,0.0,922.4490295745363
2025-07-23,12,33,0,105,a12,960.4360403353634,0.0,0.0,960.4360403353634
2025-07-23,12,34,0,106,a12,1044.1364609095635,0.0,0.0,1044.1364609095635
2025-07-23,12,35,0,107,a12,973.1688313074372,0.0,0.0,973.1688313074372
2025-07-23,12,36,0,108,a12,772.4538913298056,0.0,0.0,772.4538913298056
2025-07-23,12,37,0,109,a12,770.2897314755974,0.0,0.0,770.2897314755974
2025-07-23,12,38,0,110,a12,840.0776041165958,0.0,0.0,840.0776041165958
2025-07-23,12,39,0,111,a12,863.8846984038719,0.0,0.0,863.8846984038719
2025-07-23,12,40,0,112,a12,892.3428235344018,0.0,0.0,892.3428235344018
2025-07-23,12,41,0,113,a12,925.1812838761662,0.0,0.0,925.1812838761662
2025-07-23,12,42,0,114,a12,243.63171315180023,0.0,0.0,243.63171315180023
2025-07-23,12,43,0,115,a12,216.45251752827528,0.0,0.0,216.45251752827528
2025-07-23,12,44,0,116,a12,258.3561252123592,0.0,0.0,258.3561252123592
2025-07-23,12,45,0,117,a12,257.7984179604392,0.0,0.0,257.7984179604392
2025-07-23,12,46,0,118,a12,261.7034771671757,0.0,0.0,261.7034771671757
2025-07-23,12,47,0,119,a12,288.61038780413594,0.0,0.0,288.61038780413594
2025-07-23,12,48,0,120,a12,326.2819925755965,0.0,0.0,326.2819925755965
2025-07-23,12,49,0,121,a12,278.8382770778427,0.0,0.0,278.8382770778427
2025-07-23,12,50,0,122,a12,728.5790776295707,0.0,0.0,728.5790776295707
2025-07-23,12,51,0,123,a12,275.8085626353601,0.0,0.0,275.8085626353601
2025-07-23,12,52,0,124,a12,217.37821259174905,0.0,0.0,217.37821259174905
2025-07-23,12,53,0,125,a12,1004.6386852920818,0.0,0.0,1004.6386852920818
2025-07-23,12,54,0,126,a12,994.5105302287465,0.0,0.0,994.5105302287465
2025-07-23,12,55,0,127,a12,1011.5507482561981,0.0,0.0,1011.5507482561981
