date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-11-10,9760.938549608523,9667.357326557933,9760.938549608523,9667.357326557933,48973.07043378271,0.0,0.0,0.0,460.2771291344126,2747.067662469937,51720.138096252645,51720.13809625266,460.27712913441405,3183.464030250648,52156.53446403336,77494.01805852198,77494.01805852198,1,1.0103029524088925e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.4557244298885053e-12
2025-11-11,9667.357326557933,10146.023484051171,9667.357326557933,10146.023484051171,50490.54220020537,0.0,0.0,0.0,0.0,4.677603504532612e-11,50490.54220020541,50490.54220020542,0.0,0.0,50490.54220020537,79795.36898988295,79795.36898988295,1,9.841016890277388e-13,5.684341886080802e-14,0.0,8.881784197001252e-13,1.4557244298885053e-12
2025-11-12,10146.023484051171,10370.60437263369,10146.023484051171,10370.60437263369,49690.26937682485,0.0,0.0,0.0,0.0,6.086920145698117e-11,49690.26937682491,49690.26937682491,0.0,0.0,49690.26937682485,78427.71553640119,78427.71553640119,1,9.841016890277388e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-11-13,10370.60437263369,9915.4643166528,10370.60437263369,10218.142108714788,49123.29204347651,0.0,0.0,0.0,167.75861855240294,1040.7804456379458,50164.07248911446,50164.07248911446,0.0,0.0,49123.29204347651,77312.67797716582,77312.67797716582,1,1.0231815394945443e-12,7.105427357601002e-15,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-11-14,9915.4643166528,10165.430536649967,10218.142108714788,10165.430536649967,18810.26329471353,0.0,0.0,0.0,0.0,6.886953235474281e-11,18810.2632947136,18810.2632947136,0.0,0.0,18810.26329471353,35312.9559123105,35312.9559123105,1,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-11-15,10165.430536649967,9926.612289629526,10165.430536649967,9926.612289629526,18815.048934302766,0.0,0.0,0.0,0.0,4.942862608103838e-11,18815.048934302817,18815.048934302817,0.0,0.0,18815.048934302766,35124.26194399346,35124.26194399346,1,9.663381206337363e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-11-16,9926.612289629526,9778.07356367262,9926.612289629526,9778.07356367262,50129.08326402677,0.0,0.0,0.0,0.0,7.90720733646888e-11,50129.08326402685,50129.08326402685,0.0,0.0,50129.08326402677,79078.82870070759,79078.82870070759,1,9.610090501155355e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-11-17,9778.07356367262,10332.440316899441,9778.07356367262,10332.440316899441,50539.28723678122,0.0,0.0,0.0,0.0,5.9771152943755e-11,50539.28723678128,50539.28723678128,0.0,0.0,50539.28723678122,79503.48720127321,79503.48720127321,1,1.0231815394945443e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-11-18,10332.440316899441,10060.13651158294,10332.440316899441,10060.13651158294,50205.77851540654,0.0,0.0,0.0,0.0,7.064760487729416e-11,50205.778515406615,50205.778515406615,0.0,0.0,50205.77851540654,78915.20744241474,78915.20744241474,1,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-11-19,10060.13651158294,9620.044024554134,10060.13651158294,9620.044024554134,50415.0093739479,0.0,0.0,0.0,89.5990305184857,440.7824306357876,50855.791804583685,50855.791804583685,89.5990305184857,440.78243063569045,50855.79180458359,79644.47929609322,79644.47929609322,1,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
