date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-03-27,0,original,10060.248315726954,34247.58600444194,30,Optimal,0.5265004999964731,False,False,3.512923285597935e-11,4.3506531710590934e-11,0.0,0.0,5.820649517929155e-12,12462,0,
2025-03-27,6,rolling,9579.841383825566,31906.109015213497,30,Optimal,0.3658985000074608,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,11268,0,
2025-03-27,18,rolling,10599.932989590914,16647.404866648918,30,Optimal,0.3007060999952955,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,4.547473508864641e-13,10348,0,
2025-03-28,0,original,9935.883541885894,10463.577255739012,30,Optimal,0.23672629999055061,False,False,1.1368683772161603e-13,3.630873379734112e-12,0.0,0.0,0.0,9920,0,
2025-03-28,6,rolling,4094.8108532113283,12806.43648271418,30,Optimal,0.2735489000042435,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.1368683772161603e-13,9592,0,
2025-03-28,18,rolling,10123.186290609203,9401.687345096485,30,Optimal,0.26916650000202935,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.1368683772161603e-13,10155,0,
2025-03-29,0,original,10259.16458283174,9926.762827994253,30,Optimal,0.23041590000502765,False,False,1.1368683772161603e-13,1.1937117960769683e-12,0.0,0.0,0.0,9888,0,
2025-03-29,6,rolling,4045.055700386019,15153.952199656414,30,Optimal,0.2682120999961626,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9524,0,
2025-03-29,18,rolling,9648.562858954394,22117.306270941903,30,Optimal,0.3763234000070952,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11106,0,
2025-03-30,0,original,9530.383523925915,33208.621926394226,30,Optimal,0.5626633999927435,False,False,1.1368683772161603e-13,1.4230838729645257e-12,0.0,0.0,0.0,12378,0,
2025-03-30,6,rolling,9661.591351182416,32801.104302752996,30,Optimal,0.39574250001169275,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,10764,0,
2025-03-30,18,rolling,10752.136689311832,28590.36961684015,30,Optimal,0.4036283000023104,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11256,0,
2025-03-31,0,original,10071.000795554406,31762.317490570407,30,Optimal,0.4562143999937689,False,False,3.837907769366211e-11,3.515499003015066e-11,0.0,0.0,4.9903687340078385e-12,11984,0,
2025-03-31,6,rolling,9851.73349010989,33409.68807487873,30,Optimal,0.3820656999887433,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,2.2737367544323206e-13,11438,0,
2025-03-31,18,rolling,10266.377172490049,28013.503007634405,30,Optimal,0.41690460000245366,False,False,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,3.410605131648481e-13,11469,0,
2025-04-01,0,original,10040.03003015477,33243.90385484048,30,Optimal; tiebreak=Optimal,1.8278117000008933,True,False,2.6147972675971687e-12,3.204547738278052e-12,0.0,0.0,0.0,12687,0,
2025-04-01,6,rolling,9224.090831523643,33832.12128940178,30,Optimal,0.42380669999693055,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10832,0,
2025-04-01,18,rolling,9490.936749971183,32178.325477456347,30,Optimal,0.4740295000083279,False,False,1.1368683772161603e-13,1.5916157281026244e-12,0.0,0.0,0.0,11367,0,
2025-04-02,0,original,9739.578250317021,34328.49984138338,30,Optimal,0.57547739999427,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,12322,0,
2025-04-02,6,rolling,9655.994225378223,34829.32001306727,30,Optimal,0.4180832999991253,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10760,0,
2025-04-02,18,rolling,10740.326387469733,28905.048855948706,30,Optimal,0.4310812000039732,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10997,0,
2025-04-03,0,original,9837.582563616847,35457.054903805765,30,Optimal,0.7035873999993782,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12754,0,
