date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-08-01,12,rolling,4140.0,22088.645772564858,30,Optimal,0.3065857000037795,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11101,0,
2025-08-01,18,rolling,10710.94753329554,19788.9800804478,30,Optimal,0.2835866000095848,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10609,0,
2025-08-02,0,original,10777.230344862344,20624.920712584677,30,Optimal,0.2775456999952439,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10224,0,
2025-08-02,6,rolling,3220.6394097021416,25759.718087319725,30,Optimal,0.3658664999966277,False,False,1.1368683772161603e-13,1.7408297026122455e-12,0.0,0.0,1.1368683772161603e-13,10528,0,
2025-08-02,12,rolling,3150.0,28623.00674014234,30,Optimal,0.40447899998980574,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11022,0,
2025-08-02,18,rolling,10761.55384093333,32800.43694954204,30,Optimal,0.37002670000947546,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11570,0,
2025-08-03,0,original,9878.121814865466,43092.59952601207,30,Optimal,0.5405050999979721,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12352,0,
2025-08-03,6,rolling,9245.049900919494,43480.597778602656,30,Optimal,0.45931420000852086,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11515,0,
2025-08-03,12,rolling,8006.321125340225,43506.504829904974,30,Optimal,0.47420020001300145,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11679,0,
2025-08-03,18,rolling,10699.780599091737,39703.54727440232,30,Optimal,0.43747040000744164,False,False,1.752908929120167e-11,1.6370904631912708e-11,0.0,0.0,1.2434497875801753e-13,11548,0,
2025-08-04,0,original,9001.201447312964,40799.94860563223,30,Optimal,0.5948691999947187,False,False,1.1368683772161603e-13,1.7053025658242404e-12,0.0,0.0,0.0,13431,0,
2025-08-04,6,rolling,8456.393047600031,41408.01831168852,30,Optimal,0.5466637999925297,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,12400,0,
