date,dp_emergency_cost_yuan,ana_emergency_cost_yuan,dp_emergency_energy_kwh,ana_emergency_energy_kwh,dp_max_balance_residual_kwh,ana_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_soc_residual_kwh,dp_total_cost_yuan,ana_total_cost_yuan
2025-08-11,7.004634916540907e-11,0.0,0.0,0.0,8.597567102697212e-13,0.0,5.684341886080802e-14,8.331113576787175e-13,44514.71499932448,44514.71499932441
2025-08-12,5309.335964982283,7515.102270253822,1112.7832758667114,1112.7832758667103,9.876544027065393e-13,0.0,1.4210854715202004e-14,9.094947017729282e-13,50981.94721158737,53187.713516858916
2025-08-13,6.775134098191415e-11,0.0,0.0,0.0,9.947598300641403e-13,0.0,1.4210854715202004e-14,9.094947017729282e-13,46077.7489379481,46077.74893794803
2025-08-14,1029.979770174185,1029.9797701741113,157.97033973808138,157.97033973808138,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,46397.283899160124,46397.28389916005
2025-08-15,751.7293148440049,1121.9287409578667,270.992213382052,270.992213382052,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,24373.16020304053,24743.359629154394
2025-08-16,941.6315070542125,969.8821634197521,139.0312734259967,139.03127342599657,9.2192919964873e-13,0.0,1.1368683772161603e-13,8.881784197001252e-13,24317.40148836945,24345.65214473499
2025-08-17,38.80660398741858,38.80660398735091,5.753388285745018,5.753388285745132,9.983125437429408e-13,0.0,2.842170943040401e-14,8.979483823168266e-13,44256.35670503478,44256.35670503471
2025-08-18,241.93906283966908,241.93906283959464,35.92727591738446,35.92727591738458,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,45139.467639495735,45139.467639495655
2025-08-19,589.8009924346763,589.8009924346012,87.38471118859661,87.38471118859695,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,44603.891144864254,44603.89114486418
2025-08-20,7096.599623932509,7259.740831082415,1403.337760775022,1220.4785402026073,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,55771.28945485822,55934.430662008126
2025-08-21,6.411454844812426e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,45976.846240604194,45976.84624060413
2025-08-22,998.0768107070447,936.4651375897959,220.19562603042647,172.15278937753106,7.958078640513122e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,25430.98661930308,25369.37494618583
2025-08-23,5.0528686124096114e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,23845.479403350237,23845.479403350186
2025-08-24,6.465561197543934e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,45518.365112292355,45518.36511229229
2025-08-25,3313.1108443807157,3203.308476606254,693.3142352347568,459.18986189883225,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,52803.59750372629,52693.79513595183
2025-08-26,5.7700310751585e-11,0.0,0.0,0.0,9.978684545330907e-13,0.0,1.1368683772161603e-13,8.981704269217516e-13,46585.30872931924,46585.30872931918
2025-08-27,6.854867230787764e-11,0.0,0.0,0.0,9.601208716958354e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,46896.52957326012,46896.52957326006
2025-08-28,197.28731658338813,0.0,65.95793333333359,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,50203.63287648209,50006.3455598987
2025-08-29,4.931452757261922e-11,0.0,0.0,0.0,8.988365607365267e-13,0.0,1.1368683772161603e-13,8.064660050877137e-13,24706.90762435551,24706.90762435546
2025-08-30,57.19657076778826,0.0,30.80881808119335,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,24283.137952030702,24225.941381262914
2025-08-31,7.608239732670441e-11,0.0,0.0,0.0,9.734435479913373e-13,0.0,1.1368683772161603e-13,8.810729923425242e-13,46079.500131220164,46079.50013122009
2025-09-01,3.874730225561507e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,45934.08300629737,45934.08300629733
2025-09-02,3.610920562557852e-11,0.0,0.0,0.0,8.242295734817162e-13,0.0,5.684341886080802e-14,8.810729923425242e-13,38155.69226087443,38155.69226087439
2025-09-03,473.2816022369169,0.0,94.91382124028382,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,38922.67663337205,38449.39503113514
2025-09-04,653.0290676492302,653.0290676491766,96.48551243102929,96.4855124310294,9.983125437429408e-13,0.0,5.684341886080802e-14,8.988365607365267e-13,38453.18234046507,38453.18234046502
2025-09-05,1.087513590292133e-11,0.0,0.0,0.0,7.958078640513122e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,24136.621862836095,24136.621862836084
2025-09-06,3.7000871422332436e-11,0.0,0.0,0.0,6.821210263296962e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,17526.289651382933,17526.289651382896
2025-09-07,90.95688508775058,0.0,21.952669823248538,0.0,9.592326932761353e-13,0.0,2.842170943040401e-14,8.810729923425242e-13,37288.1551447922,37197.198259704455
2025-09-08,7952.609714193835,12994.628032117456,1969.1326460831772,1967.0542816123361,9.947598300641403e-13,0.0,5.684341886080802e-14,8.952838470577262e-13,46903.92726214947,51945.94558007309
2025-09-09,1527.8104130058582,1546.997775863512,222.47595844049283,222.47595844049283,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,39461.75367422367,39480.94103708133
2025-09-10,6914.205219980449,7686.996439267205,1379.2279556722392,1379.2279556722397,9.805489753489383e-13,0.0,1.1368683772161603e-13,8.810729923425242e-13,48468.15378379692,49240.94500308368
2025-09-11,367.5156957470937,367.51569574703217,67.85029914277413,67.85029914277425,1.0231815394945443e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,40307.226729839276,40307.22672983921
2025-09-12,2.504057106111901e-11,0.0,0.0,0.0,7.389644451905042e-13,0.0,1.1368683772161603e-13,8.331113576787175e-13,18353.688297551747,18353.688297551722
2025-09-13,3.862628428219494e-11,0.0,0.0,0.0,7.709388682997087e-13,0.0,1.1368683772161603e-13,8.597567102697212e-13,17370.409111286735,17370.409111286695
2025-09-14,1512.1565375329064,1728.4359813026172,269.4583041997912,269.4583041997903,9.592326932761353e-13,0.0,1.1368683772161603e-13,8.668621376273222e-13,43394.76620983136,43611.04565360107
2025-09-15,4.89385698076994e-11,0.0,0.0,0.0,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,39287.39299149713,39287.39299149708
2025-09-16,721.6212790161253,545.3224643116077,193.32780309551495,113.06953129962244,9.663381206337363e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,40757.56546782043,40581.26665311591
2025-09-17,31.948533370303448,31.948533370247674,7.022427381086004,7.022427381085322,1.0018652574217413e-12,0.0,5.684341886080802e-14,9.023892744153272e-13,41209.099082702385,41209.09908270233
2025-09-18,1286.299348735598,1286.2993487355259,231.34950197986268,231.34950197986268,9.876544027065393e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,41671.280574411256,41671.28057441118
2025-09-19,14.14129964284116,0.0,7.617182678582992,0.0,8.331113576787175e-13,0.0,1.1368683772161603e-13,8.952838470577262e-13,17783.26660489309,17769.12530525025
2025-09-20,415.9965252948747,415.99652529483217,101.03667621895941,101.03667621895941,9.343636975245317e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,18245.332586158896,18245.332586158853
2025-09-21,6.132955068793856e-11,0.0,0.0,0.0,1.0089706847793423e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,42231.44064096482,42231.44064096476
2025-09-22,7.389250900047272e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,8.988365607365267e-13,41412.20462523394,41412.20462523387
2025-09-23,843.8864849477739,843.8864849476804,154.3527320829363,154.3527320829363,1.0089706847793423e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,42587.73640899156,42587.73640899146
2025-09-24,7.216519515296227e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,2.842170943040401e-14,8.597567102697212e-13,42594.948527405046,42594.94852740497
2025-09-25,103.4974316667381,103.49743166666593,15.371666666667238,15.371666666666556,1.0107470416187425e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,41756.66088815753,41756.66088815746
2025-09-26,3.06726004595248e-11,0.0,0.0,0.0,7.389644451905042e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,18003.708242721037,18003.708242721008
2025-09-27,2039.1507773747226,2055.0316028310403,331.38221572780355,331.38221572780355,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,20655.296250790205,20671.177076246524
2025-09-28,39.56136916674454,39.56136916666594,5.868333333333112,5.868333333333226,9.978684545330907e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,44112.21949049491,44112.21949049483
2025-09-29,228.9681546015262,228.96815460147025,42.223472212466476,42.22347221246579,9.947598300641403e-13,0.0,1.1368683772161603e-13,8.988365607365267e-13,43526.403557481826,43526.40355748177
2025-09-30,387.86520275115754,387.8652027510921,64.52781818158353,64.52781818158364,1.0231815394945443e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,44863.802658540895,44863.80265854083
2025-10-01,2.961532930001453e-11,0.0,0.0,0.0,9.734435479913373e-13,0.0,1.1368683772161603e-13,8.739675649849232e-13,43561.16082520547,43561.16082520544
2025-10-02,4.1381213344848785e-11,0.0,0.0,0.0,9.592326932761353e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,39277.15511087625,39277.15511087621
2025-10-03,2.4312952096039452e-11,0.0,0.0,0.0,6.821210263296962e-13,0.0,5.684341886080802e-14,7.673861546209082e-13,17707.36567387592,17707.365673875895
2025-10-04,515.9027308453637,0.0,142.87758994295518,0.0,9.983125437429408e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,16074.995601361845,15559.09287051648
2025-10-05,5.386200241375149e-11,0.0,0.0,0.0,1.0107470416187425e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,39691.054303187506,39691.054303187455
2025-10-06,755.2794854405736,755.2794854404979,112.58738255087849,112.58738255087849,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,39480.03781896725,39480.037818967176
2025-10-07,5.86757815668193e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,39669.919513772766,39669.91951377271
