issue_date,issue_hour,window_position,absolute_date,absolute_t,pv_formal_kwh,pv_historical_kwh,actual_pv_kwh,error_formal_kwh,error_historical_kwh
2025-01-19,12,37,2025-01-19,109,0.0,0.010885984848484846,0.015649999999999997,0.015649999999999997,0.004764015151515151
2025-01-19,12,38,2025-01-19,110,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,39,2025-01-19,111,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,40,2025-01-19,112,0.0,0.000784469696969697,0.0011166666666666666,0.0011166666666666666,0.00033219696969696963
2025-01-19,12,41,2025-01-19,113,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,42,2025-01-19,114,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,43,2025-01-19,115,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,44,2025-01-19,116,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,45,2025-01-19,117,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,46,2025-01-19,118,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,47,2025-01-19,119,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,48,2025-01-19,120,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,49,2025-01-19,121,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,50,2025-01-19,122,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,51,2025-01-19,123,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,52,2025-01-19,124,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,53,2025-01-19,125,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,54,2025-01-19,126,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,55,2025-01-19,127,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,56,2025-01-19,128,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,57,2025-01-19,129,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,58,2025-01-19,130,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,59,2025-01-19,131,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,60,2025-01-19,132,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,61,2025-01-19,133,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,62,2025-01-19,134,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,63,2025-01-19,135,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,64,2025-01-19,136,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,65,2025-01-19,137,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,66,2025-01-19,138,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,67,2025-01-19,139,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,68,2025-01-19,140,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,69,2025-01-19,141,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,70,2025-01-19,142,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,71,2025-01-19,143,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,72,2025-01-19,144,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,73,2025-01-20,1,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,74,2025-01-20,2,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,75,2025-01-20,3,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,76,2025-01-20,4,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,77,2025-01-20,5,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,78,2025-01-20,6,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,79,2025-01-20,7,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,80,2025-01-20,8,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,81,2025-01-20,9,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,82,2025-01-20,10,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,83,2025-01-20,11,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,84,2025-01-20,12,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,85,2025-01-20,13,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,86,2025-01-20,14,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,87,2025-01-20,15,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,88,2025-01-20,16,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,89,2025-01-20,17,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,90,2025-01-20,18,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,91,2025-01-20,19,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,92,2025-01-20,20,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,93,2025-01-20,21,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,94,2025-01-20,22,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,95,2025-01-20,23,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,96,2025-01-20,24,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,97,2025-01-20,25,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,98,2025-01-20,26,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,99,2025-01-20,27,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,100,2025-01-20,28,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,101,2025-01-20,29,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,102,2025-01-20,30,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,103,2025-01-20,31,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,104,2025-01-20,32,0.0,0.000922960372960373,0.0013,0.0013,0.00037703962703962695
2025-01-19,12,105,2025-01-20,33,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,106,2025-01-20,34,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,107,2025-01-20,35,0.0,0.012871030011655012,0.0182,0.0182,0.0053289699883449886
2025-01-19,12,108,2025-01-20,36,0.0,0.0,0.0,0.0,0.0
2025-01-19,12,109,2025-01-20,37,10.231508333333332,0.0,0.0,-10.231508333333332,0.0
2025-01-19,12,110,2025-01-20,38,10.231508333333332,0.1793729530885781,0.25353333333333333,-9.977974999999999,0.07416038024475524
2025-01-19,12,111,2025-01-20,39,10.231508333333332,0.0,0.0,-10.231508333333332,0.0
2025-01-19,12,112,2025-01-20,40,10.231508333333332,0.0,0.0,-10.231508333333332,0.0
2025-01-19,12,113,2025-01-20,41,10.231508333333332,3.3379788024475525,4.46085,-5.770658333333333,1.1228711975524472
2025-01-19,12,114,2025-01-20,42,10.231508333333332,22.562887893356642,25.099999999999998,14.868491666666666,2.537112106643356
2025-01-19,12,115,2025-01-20,43,104.59948333333334,60.860593414918405,61.12701666666666,-43.472466666666676,0.26642325174825743
2025-01-19,12,116,2025-01-20,44,104.59948333333334,108.13923006264568,98.61829999999999,-5.981183333333348,-9.52093006264569
2025-01-19,12,117,2025-01-20,45,104.59948333333334,157.1649885270979,134.6875,30.08801666666666,-22.477488527097904
2025-01-19,12,118,2025-01-20,46,104.59948333333334,206.9095539117133,177.02301666666665,72.42353333333331,-29.88653724504664
2025-01-19,12,119,2025-01-20,47,104.59948333333334,253.836253030303,217.63145,113.03196666666666,-36.204803030303
2025-01-19,12,120,2025-01-20,48,104.59948333333334,300.6799770541958,257.2,152.60051666666664,-43.479977054195786
2025-01-19,12,121,2025-01-20,49,334.1043416666667,352.7307422785547,304.6535833333333,-29.450758333333397,-48.07715894522141
2025-01-19,12,122,2025-01-20,50,334.1043416666667,398.41945493881116,351.27098333333333,17.166641666666635,-47.14847160547782
2025-01-19,12,123,2025-01-20,51,334.1043416666667,440.51461975524467,394.03749999999997,59.93315833333327,-46.4771197552447
2025-01-19,12,124,2025-01-20,52,334.1043416666667,492.2917625291374,438.7632166666666,104.65887499999991,-53.528545862470764
2025-01-19,12,125,2025-01-20,53,334.1043416666667,535.6462956803613,485.6854833333333,151.5811416666666,-49.96081234702797
2025-01-19,12,126,2025-01-20,54,334.1043416666667,569.6234484265733,537.1999999999999,203.09565833333323,-32.42344842657337
2025-01-19,12,127,2025-01-20,55,681.403025,613.5649873907342,593.8009333333333,-87.60209166666664,-19.764054057400926
2025-01-19,12,128,2025-01-20,56,681.403025,666.8218500072843,635.0544,-46.34862499999997,-31.76745000728431
2025-01-19,12,129,2025-01-20,57,681.403025,714.8464597902097,665.6374999999999,-15.765525000000025,-49.20895979020975
2025-01-19,12,130,2025-01-20,58,681.403025,740.1269377622376,712.5952166666666,31.192191666666645,-27.531721095571015
2025-01-19,12,131,2025-01-20,59,681.403025,748.4626043706294,770.8485833333334,89.44555833333345,22.38597896270403
2025-01-19,12,132,2025-01-20,60,681.403025,766.8746257648601,825.53125,144.12822500000004,58.65662423513993
2025-01-19,12,133,2025-01-20,61,980.3947833333333,819.88690884324,861.4814666666666,-118.91331666666667,41.59455782342661
2025-01-19,12,134,2025-01-20,62,980.3947833333333,862.8921868371211,869.8732,-110.5215833333333,6.981013162878867
2025-01-19,12,135,2025-01-20,63,980.3947833333333,880.5858418924824,885.0562499999999,-95.33853333333343,4.4704081075174145
2025-01-19,12,136,2025-01-20,64,980.3947833333333,897.0088621066434,949.8770333333333,-30.517749999999978,52.868171226689924
2025-01-19,12,137,2025-01-20,65,980.3947833333333,907.3706902316433,979.81275,-0.5820333333332428,72.44205976835678
2025-01-19,12,138,2025-01-20,66,980.3947833333333,917.3692744755243,970.64375,-9.75103333333334,53.27447552447563
2025-01-19,12,139,2025-01-20,67,1120.0249999999999,942.5744860576922,998.1872666666666,-121.83773333333329,55.61278060897439
2025-01-19,12,140,2025-01-20,68,1120.0249999999999,965.5634619973774,1011.1469666666667,-108.87803333333318,45.583504669289255
2025-01-19,12,141,2025-01-20,69,1120.0249999999999,968.6553048513985,996.83125,-123.19374999999991,28.1759451486015
2025-01-19,12,142,2025-01-20,70,1120.0249999999999,951.8956384178321,1006.4735000000001,-113.5514999999998,54.577861582168
2025-01-19,12,143,2025-01-20,71,1120.0249999999999,951.5509739073425,1057.8823333333332,-62.14266666666663,106.33135942599074
2025-01-19,12,144,2025-01-20,72,1120.0249999999999,969.0817854020978,1099.6062499999998,-20.418750000000045,130.524464597902
2025-01-19,18,1,2025-01-19,109,0.0,0.010885984848484846,0.015649999999999997,0.015649999999999997,0.004764015151515151
2025-01-19,18,2,2025-01-19,110,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,3,2025-01-19,111,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,4,2025-01-19,112,0.0,0.000784469696969697,0.0011166666666666666,0.0011166666666666666,0.00033219696969696963
2025-01-19,18,5,2025-01-19,113,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,6,2025-01-19,114,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,7,2025-01-19,115,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,8,2025-01-19,116,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,9,2025-01-19,117,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,10,2025-01-19,118,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,11,2025-01-19,119,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,12,2025-01-19,120,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,13,2025-01-19,121,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,14,2025-01-19,122,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,15,2025-01-19,123,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,16,2025-01-19,124,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,17,2025-01-19,125,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,18,2025-01-19,126,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,19,2025-01-19,127,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,20,2025-01-19,128,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,21,2025-01-19,129,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,22,2025-01-19,130,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,23,2025-01-19,131,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,24,2025-01-19,132,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,25,2025-01-19,133,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,26,2025-01-19,134,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,27,2025-01-19,135,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,28,2025-01-19,136,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,29,2025-01-19,137,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,30,2025-01-19,138,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,31,2025-01-19,139,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,32,2025-01-19,140,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,33,2025-01-19,141,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,34,2025-01-19,142,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,35,2025-01-19,143,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,36,2025-01-19,144,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,37,2025-01-20,1,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,38,2025-01-20,2,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,39,2025-01-20,3,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,40,2025-01-20,4,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,41,2025-01-20,5,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,42,2025-01-20,6,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,43,2025-01-20,7,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,44,2025-01-20,8,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,45,2025-01-20,9,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,46,2025-01-20,10,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,47,2025-01-20,11,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,48,2025-01-20,12,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,49,2025-01-20,13,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,50,2025-01-20,14,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,51,2025-01-20,15,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,52,2025-01-20,16,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,53,2025-01-20,17,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,54,2025-01-20,18,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,55,2025-01-20,19,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,56,2025-01-20,20,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,57,2025-01-20,21,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,58,2025-01-20,22,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,59,2025-01-20,23,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,60,2025-01-20,24,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,61,2025-01-20,25,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,62,2025-01-20,26,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,63,2025-01-20,27,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,64,2025-01-20,28,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,65,2025-01-20,29,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,66,2025-01-20,30,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,67,2025-01-20,31,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,68,2025-01-20,32,0.0,0.000922960372960373,0.0013,0.0013,0.00037703962703962695
2025-01-19,18,69,2025-01-20,33,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,70,2025-01-20,34,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,71,2025-01-20,35,0.0,0.012871030011655012,0.0182,0.0182,0.0053289699883449886
2025-01-19,18,72,2025-01-20,36,0.0,0.0,0.0,0.0,0.0
2025-01-19,18,73,2025-01-20,37,9.86915,0.0,0.0,-9.86915,0.0
2025-01-19,18,74,2025-01-20,38,9.86915,0.1793729530885781,0.25353333333333333,-9.615616666666666,0.07416038024475524
2025-01-19,18,75,2025-01-20,39,9.86915,0.0,0.0,-9.86915,0.0
2025-01-19,18,76,2025-01-20,40,9.86915,0.0,0.0,-9.86915,0.0
2025-01-19,18,77,2025-01-20,41,9.86915,3.3379788024475525,4.46085,-5.4083,1.1228711975524472
2025-01-19,18,78,2025-01-20,42,9.86915,22.562887893356642,25.099999999999998,15.230849999999998,2.537112106643356
2025-01-19,18,79,2025-01-20,43,104.77717500000001,60.860593414918405,61.12701666666666,-43.65015833333335,0.26642325174825743
2025-01-19,18,80,2025-01-20,44,104.77717500000001,108.13923006264568,98.61829999999999,-6.158875000000023,-9.52093006264569
2025-01-19,18,81,2025-01-20,45,104.77717500000001,157.1649885270979,134.6875,29.910324999999986,-22.477488527097904
2025-01-19,18,82,2025-01-20,46,104.77717500000001,206.9095539117133,177.02301666666665,72.24584166666664,-29.88653724504664
2025-01-19,18,83,2025-01-20,47,104.77717500000001,253.836253030303,217.63145,112.85427499999999,-36.204803030303
2025-01-19,18,84,2025-01-20,48,104.77717500000001,300.6799770541958,257.2,152.422825,-43.479977054195786
2025-01-19,18,85,2025-01-20,49,296.40248333333335,352.7307422785547,304.6535833333333,8.251099999999951,-48.07715894522141
2025-01-19,18,86,2025-01-20,50,296.40248333333335,398.41945493881116,351.27098333333333,54.86849999999998,-47.14847160547782
2025-01-19,18,87,2025-01-20,51,296.40248333333335,440.51461975524467,394.03749999999997,97.63501666666662,-46.4771197552447
2025-01-19,18,88,2025-01-20,52,296.40248333333335,492.2917625291374,438.7632166666666,142.36073333333326,-53.528545862470764
2025-01-19,18,89,2025-01-20,53,296.40248333333335,535.6462956803613,485.6854833333333,189.28299999999996,-49.96081234702797
2025-01-19,18,90,2025-01-20,54,296.40248333333335,569.6234484265733,537.1999999999999,240.79751666666658,-32.42344842657337
2025-01-19,18,91,2025-01-20,55,546.9493833333333,613.5649873907342,593.8009333333333,46.851549999999975,-19.764054057400926
2025-01-19,18,92,2025-01-20,56,546.9493833333333,666.8218500072843,635.0544,88.10501666666664,-31.76745000728431
2025-01-19,18,93,2025-01-20,57,546.9493833333333,714.8464597902097,665.6374999999999,118.68811666666659,-49.20895979020975
2025-01-19,18,94,2025-01-20,58,546.9493833333333,740.1269377622376,712.5952166666666,165.64583333333326,-27.531721095571015
2025-01-19,18,95,2025-01-20,59,546.9493833333333,748.4626043706294,770.8485833333334,223.89920000000006,22.38597896270403
2025-01-19,18,96,2025-01-20,60,546.9493833333333,766.8746257648601,825.53125,278.58186666666666,58.65662423513993
2025-01-19,18,97,2025-01-20,61,728.0438916666667,819.88690884324,861.4814666666666,133.43757499999992,41.59455782342661
2025-01-19,18,98,2025-01-20,62,728.0438916666667,862.8921868371211,869.8732,141.8293083333333,6.981013162878867
2025-01-19,18,99,2025-01-20,63,728.0438916666667,880.5858418924824,885.0562499999999,157.01235833333317,4.4704081075174145
2025-01-19,18,100,2025-01-20,64,728.0438916666667,897.0088621066434,949.8770333333333,221.83314166666662,52.868171226689924
2025-01-19,18,101,2025-01-20,65,728.0438916666667,907.3706902316433,979.81275,251.76885833333336,72.44205976835678
2025-01-19,18,102,2025-01-20,66,728.0438916666667,917.3692744755243,970.64375,242.59985833333326,53.27447552447563
2025-01-19,18,103,2025-01-20,67,781.42845,942.5744860576922,998.1872666666666,216.75881666666658,55.61278060897439
2025-01-19,18,104,2025-01-20,68,781.42845,965.5634619973774,1011.1469666666667,229.7185166666667,45.583504669289255
2025-01-19,18,105,2025-01-20,69,781.42845,968.6553048513985,996.83125,215.40279999999996,28.1759451486015
2025-01-19,18,106,2025-01-20,70,781.42845,951.8956384178321,1006.4735000000001,225.04505000000006,54.577861582168
2025-01-19,18,107,2025-01-20,71,781.42845,951.5509739073425,1057.8823333333332,276.45388333333324,106.33135942599074
2025-01-19,18,108,2025-01-20,72,781.42845,969.0817854020978,1099.6062499999998,318.1777999999998,130.524464597902
2025-01-19,18,109,2025-01-20,73,735.7375000000001,974.3562063519812,1059.4625833333332,323.72508333333315,85.10637698135201
2025-01-19,18,110,2025-01-20,74,735.7375000000001,984.7551293487761,1019.1896499999999,283.45214999999985,34.43452065122381
2025-01-19,18,111,2025-01-20,75,735.7375000000001,1002.6521525349649,1017.2749999999999,281.5374999999998,14.622847465034965
2025-01-19,18,112,2025-01-20,76,735.7375000000001,1007.2465479895104,1016.9914166666667,281.25391666666667,9.744868677156319
2025-01-19,18,113,2025-01-20,77,735.7375000000001,995.3813382284382,1010.2652333333333,274.52773333333323,14.883895104895146
2025-01-19,18,114,2025-01-20,78,735.7375000000001,988.5132539335663,995.8625,260.1249999999999,7.349246066433693
2025-01-19,18,115,2025-01-20,79,589.4887416666667,1005.6687527607808,975.568,386.0792583333333,-30.10075276078078
2025-01-19,18,116,2025-01-20,80,589.4887416666667,980.5767434731935,966.7533166666667,377.26457500000004,-13.823426806526754
2025-01-19,18,117,2025-01-20,81,589.4887416666667,917.1400732080419,958.75,369.26125833333333,41.60992679195806
2025-01-19,18,118,2025-01-20,82,589.4887416666667,887.5876044216201,921.0309166666666,331.54217499999993,33.44331224504651
2025-01-19,18,119,2025-01-20,83,589.4887416666667,871.3352384688228,870.7207333333333,281.23199166666666,-0.6145051354894804
2025-01-19,18,120,2025-01-20,84,589.4887416666667,840.6798896416083,820.95625,231.46750833333329,-19.723639641608315
2025-01-19,18,121,2025-01-20,85,453.75282500000003,792.7388873761654,770.2869000000001,316.53407500000003,-22.451987376165334
2025-01-19,18,122,2025-01-20,86,453.75282500000003,754.296147982226,723.9499000000001,270.19707500000004,-30.34624798222592
2025-01-19,18,123,2025-01-20,87,453.75282500000003,731.009735576923,689.7124999999999,235.95967499999983,-41.297235576923185
2025-01-19,18,124,2025-01-20,88,453.75282500000003,702.5804499781468,668.8171333333332,215.0643083333332,-33.763316644813585
2025-01-19,18,125,2025-01-20,89,453.75282500000003,658.8421702068765,635.0513666666666,181.29854166666655,-23.790803540209936
2025-01-19,18,126,2025-01-20,90,453.75282500000003,604.8355195585664,586.33125,132.57842499999992,-18.50426955856642
2025-01-19,18,127,2025-01-20,91,335.79200833333334,552.6021376602564,543.7302999999999,207.9382916666666,-8.87183766025646
2025-01-19,18,128,2025-01-20,92,335.79200833333334,493.56968688811185,497.73574999999994,161.9437416666666,4.166063111888093
2025-01-19,18,129,2025-01-20,93,335.79200833333334,432.7516089379371,448.64375,112.85174166666667,15.892141062062933
2025-01-19,18,130,2025-01-20,94,335.79200833333334,387.00258213141024,408.53931666666665,72.74730833333331,21.536734535256414
2025-01-19,18,131,2025-01-20,95,335.79200833333334,345.4226233464452,365.92366666666663,30.13165833333329,20.501043320221413
2025-01-19,18,132,2025-01-20,96,335.79200833333334,298.6295072115384,313.34375,-22.448258333333342,14.714242788461604
2025-01-19,18,133,2025-01-20,97,146.35066666666668,246.73456140005825,255.58538333333334,109.23471666666666,8.850821933275085
2025-01-19,18,134,2025-01-20,98,146.35066666666668,193.25664155740088,205.21409999999997,58.86343333333329,11.95745844259909
2025-01-19,18,135,2025-01-20,99,146.35066666666668,144.49526333041956,162.36874999999998,16.018083333333294,17.873486669580416
2025-01-19,18,136,2025-01-20,100,146.35066666666668,104.64199138257574,115.89486666666666,-30.455800000000025,11.25287528409092
2025-01-19,18,137,2025-01-20,101,146.35066666666668,62.24930674533798,66.77844999999999,-79.57221666666669,4.52914325466201
2025-01-19,18,138,2025-01-20,102,146.35066666666668,22.1548322770979,25.39375,-120.95691666666669,3.2389177229021016
2025-01-19,18,139,2025-01-20,103,11.720758333333334,2.911674431818182,4.1436166666666665,-7.577141666666668,1.2319422348484843
2025-01-19,18,140,2025-01-20,104,11.720758333333334,0.0,0.0,-11.720758333333334,0.0
2025-01-19,18,141,2025-01-20,105,11.720758333333334,0.0,0.0,-11.720758333333334,0.0
2025-01-19,18,142,2025-01-20,106,11.720758333333334,0.1498716418997669,0.22996666666666665,-11.490791666666668,0.08009502476689975
2025-01-19,18,143,2025-01-20,107,11.720758333333334,0.0,0.0,-11.720758333333334,0.0
2025-01-19,18,144,2025-01-20,108,11.720758333333334,0.0,0.0,-11.720758333333334,0.0
2025-01-20,0,1,2025-01-20,1,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,2,2025-01-20,2,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,3,2025-01-20,3,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,4,2025-01-20,4,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,5,2025-01-20,5,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,6,2025-01-20,6,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,7,2025-01-20,7,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,8,2025-01-20,8,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,9,2025-01-20,9,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,10,2025-01-20,10,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,11,2025-01-20,11,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,12,2025-01-20,12,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,13,2025-01-20,13,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,14,2025-01-20,14,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,15,2025-01-20,15,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,16,2025-01-20,16,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,17,2025-01-20,17,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,18,2025-01-20,18,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,19,2025-01-20,19,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,20,2025-01-20,20,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,21,2025-01-20,21,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,22,2025-01-20,22,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,23,2025-01-20,23,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,24,2025-01-20,24,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,25,2025-01-20,25,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,26,2025-01-20,26,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,27,2025-01-20,27,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,28,2025-01-20,28,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,29,2025-01-20,29,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,30,2025-01-20,30,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,31,2025-01-20,31,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,32,2025-01-20,32,0.0,0.0011172014260249555,0.0013,0.0013,0.00018279857397504443
2025-01-20,0,33,2025-01-20,33,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,34,2025-01-20,34,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,35,2025-01-20,35,0.0,0.015610338680926917,0.0182,0.0182,0.002589661319073084
2025-01-20,0,36,2025-01-20,36,0.0,0.0,0.0,0.0,0.0
2025-01-20,0,37,2025-01-20,37,12.256533333333332,0.0,0.0,-12.256533333333332,0.0
2025-01-20,0,38,2025-01-20,38,12.256533333333332,0.2174516042780749,0.25353333333333333,-12.002999999999998,0.036081729055258444
2025-01-20,0,39,2025-01-20,39,12.256533333333332,0.0,0.0,-12.256533333333332,0.0
2025-01-20,0,40,2025-01-20,40,12.256533333333332,0.0,0.0,-12.256533333333332,0.0
