date,method,load_mae_kwh,load_rmse_kwh,load_bias_forecast_minus_actual_kwh,pv_mae_kwh,pv_rmse_kwh,pv_bias_forecast_minus_actual_kwh
2025-08-05,baseline_recent3_equal_no_bias,97.14044729938274,108.84875436514878,-95.92281141975312,20.708495756172844,40.409468118270446,11.194709876543202
2025-08-05,main_weighted_plus_30day_bias,30.27526809793002,36.57727645983331,9.99571529581896,21.879471163369804,43.52685163209564,15.203625026304714
2025-08-06,baseline_recent3_equal_no_bias,25.90639864969137,33.41836500415112,6.214877276234578,35.40753599537037,74.34749349555844,31.529120331790118
2025-08-06,main_weighted_plus_30day_bias,26.280475144700464,33.505093935681906,1.7646622957674265,36.504449828844,76.50958958741218,29.99801181537599
2025-08-07,baseline_recent3_equal_no_bias,30.510327546296296,39.1829116763186,2.163029243827152,23.230203780864183,42.678400219283226,-17.555508564814808
2025-08-07,main_weighted_plus_30day_bias,32.00622686823452,41.22702436221799,-1.561865399238207,27.1868637917368,50.373099371198414,-21.794888256523564
2025-08-08,baseline_recent3_equal_no_bias,319.24928518518516,347.0072987182884,319.24928518518516,36.3919276234568,64.74010602325012,-26.420114120370382
2025-08-08,main_weighted_plus_30day_bias,26.034909697463732,34.65662298658163,9.042731346842011,32.08744986181259,56.20133488129172,-19.82759447530865
2025-08-09,baseline_recent3_equal_no_bias,217.54874182098763,238.43088441844583,216.1077850308642,28.621220293209873,51.77076779260504,6.589801774691362
2025-08-09,main_weighted_plus_30day_bias,28.499801972022663,38.01483753326526,2.4854035675236337,31.124652150673406,59.1178854344507,16.65814039281706
2025-08-10,baseline_recent3_equal_no_bias,212.3808606867284,233.77347911619634,-212.3808606867284,30.35031604938271,57.7014484782447,14.074629243827161
2025-08-10,main_weighted_plus_30day_bias,26.371492066990225,32.30627843322471,-1.19450451224107,29.53535306748035,53.407667601044665,12.488909356060601
2025-08-11,baseline_recent3_equal_no_bias,212.3247638117284,232.11989739232618,-212.3247638117284,19.485853703703707,36.928862335173235,4.531811882716037
2025-08-11,main_weighted_plus_30day_bias,28.296589288285308,35.31063611808813,-1.5390848998745423,22.088797200477003,40.54939659518936,3.4264429054433125
2025-08-12,baseline_recent3_equal_no_bias,109.0480204861111,121.08405503616262,-107.98900489969135,36.3491955632716,62.71786666051015,18.15411909722223
2025-08-12,main_weighted_plus_30day_bias,27.05757220079355,32.556731798478424,-3.9143543255073294,37.17461507049663,67.9691676106171,21.80842883382436
2025-08-13,baseline_recent3_equal_no_bias,24.155832214506162,30.9570758818745,-0.11270050154321372,25.747668904320985,46.74553695375127,1.592212268518515
2025-08-13,main_weighted_plus_30day_bias,26.703542562378328,33.556162049280424,-2.694405686478248,25.654111222643092,44.04646536680307,-1.3503773267396169
