date,t,source_right_end_label,physical_interval,price_yuan_per_kwh,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,plan_grid_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_emergency_kwh,analytical_unused_kwh,analytical_end_soc_kwh
2025-10-04,75,12:30,12:20-12:30,0.4463,569.3216666666666,1410.21875,617.7951672803648,1563.2909848484849,0.0,833.3333333333333,0.0,0.0,7.563750000000141,3970.0,0.0,0.0,0.0,840.8970833333334,10800.0
2025-10-04,76,12:40,12:30-12:40,0.4113,608.2181833333333,1414.2671833333334,622.8035226240725,1570.7077135858583,0.0,806.0489999999996,0.0,0.0,0.0,4695.4441,0.0,0.0,0.0,806.0490000000001,10800.0
2025-10-04,77,12:50,12:40-12:50,0.5682,632.7637,1407.5530333333331,595.3354388206611,1560.2130036868687,0.0,774.7893333333326,0.0,0.0,0.0,5392.754499999999,0.0,0.0,0.0,774.7893333333332,10800.0
2025-10-04,78,13:00,12:50-13:00,0.8279,613.6966666666666,1373.8374999999999,564.4700868910287,1520.4862310606063,0.0,760.1408333333327,0.0,0.0,0.0,6076.8812499999985,0.0,0.0,0.0,760.1408333333333,10800.0
2025-10-04,79,13:10,13:00-13:10,0.8636,595.7004499999999,1342.2031833333333,586.8904229803383,1485.3357018181819,0.0,746.5027333333334,0.0,0.0,0.0,6748.733709999999,0.0,0.0,0.0,746.5027333333334,10800.0
2025-10-04,80,13:20,13:10-13:20,0.8416,592.0659166666667,1293.4741166666665,595.7489673214959,1440.974172171717,0.0,701.4082000000002,0.0,0.0,0.0,7380.001089999999,0.0,0.0,0.0,701.4081999999999,10800.0
2025-10-04,81,13:30,13:20-13:30,0.8618,594.9916666666666,1226.8249999999998,576.0330308817391,1376.9284280303032,0.0,631.8333333333329,0.0,0.0,0.0,7948.6510899999985,0.0,0.0,0.0,631.8333333333333,10800.0
2025-10-04,82,13:40,13:30-13:40,0.8623,593.0767333333333,1173.8003666666666,577.4172374664126,1304.850832979798,0.0,580.7236333333326,0.0,0.0,0.0,8471.302359999998,0.0,0.0,0.0,580.7236333333333,10800.0
2025-10-04,83,13:50,13:40-13:50,0.9026,608.0429166666667,1168.52245,576.6337759023279,1259.4347393434343,0.0,560.4795333333337,0.0,0.0,0.0,8975.733939999998,0.0,0.0,0.0,560.4795333333333,10800.0
2025-10-04,84,14:00,13:50-14:00,0.9754,627.5783333333333,1183.9375,571.9626514091187,1233.2926515151514,0.0,556.3591666666676,0.0,0.0,0.0,9476.45719,0.0,0.0,0.0,556.3591666666667,10800.0
2025-10-04,85,14:10,14:00-14:10,1.0002,610.7029166666666,1155.627,587.1750427882068,1188.3769429797978,0.0,481.7142333333342,0.0,0.0,63.20984999999911,9910.0,0.0,0.0,0.0,544.9240833333333,10800.0
2025-10-04,86,14:20,14:10-14:20,0.9978,572.0760833333333,1114.3253666666665,587.4196355774832,1152.5905707070706,0.0,333.3333333333333,0.0,0.0,208.9159499999999,10210.0,0.0,0.0,0.0,542.2492833333332,10800.0
2025-10-04,87,14:30,14:20-14:30,1.0271,552.3833333333333,1085.55,573.0418544359716,1123.5964583333332,0.0,277.77777777777777,0.0,0.0,255.38888888888886,10460.0,0.0,0.0,0.0,533.1666666666666,10800.0
2025-10-04,88,14:40,14:30-14:40,1.0906,580.6808,1061.0331333333334,582.2963439541609,1066.7509665151513,0.0,222.22222222222223,0.0,0.0,258.13011111111115,10660.0,0.0,0.0,0.0,480.3523333333334,10800.0
2025-10-04,89,14:50,14:40-14:50,0.9376,595.7198999999999,1016.8636833333333,604.0670517280353,1006.2376511616162,0.0,122.22222222222221,0.0,0.0,298.9215611111111,10770.0,0.0,0.0,0.0,421.1437833333333,10800.0
2025-10-04,90,15:00,14:50-15:00,0.6694,577.5116666666667,943.1499999999999,618.686860794023,959.8059659090909,0.0,22.22222222222222,0.0,0.0,343.416111111111,10790.0,0.0,0.0,0.0,365.6383333333332,10800.0
2025-10-04,91,15:10,15:00-15:10,0.66,564.0711166666666,853.7957833333332,613.3167369521668,921.012538030303,0.0,0.0,0.0,0.0,289.7246666666666,10790.0,0.0,0.0,0.0,289.7246666666666,10800.0
2025-10-04,92,15:20,15:10-15:20,0.7217,568.94035,785.3118333333333,585.8175501730644,874.123638080808,0.0,0.0,0.0,0.0,216.37148333333334,10790.0,0.0,0.0,0.0,216.37148333333334,10800.0
2025-10-04,93,15:30,15:20-15:30,0.7308,584.43,730.58125,554.073587505917,820.4362878787878,0.0,0.0,0.0,0.0,146.15125,10790.0,0.0,0.0,0.0,146.15125,10800.0
2025-10-04,94,15:40,15:30-15:40,0.7534,588.9199333333333,652.62285,544.9957215491595,773.1311405050506,0.0,0.0,0.0,0.0,63.702916666666624,10790.0,0.0,0.0,0.0,63.702916666666624,10800.0
2025-10-04,95,15:50,15:40-15:50,0.7823,564.7754833333333,589.2105666666666,551.8938168951294,717.1616821717172,0.0,11.11111111111111,0.0,0.0,13.323972222222185,10800.0,0.0,0.0,0.0,24.435083333333296,10800.0
2025-10-04,96,16:00,15:50-16:00,0.8055,542.5433333333333,548.84375,556.6894570763777,646.1314015151515,0.0,0.0,0.0,0.0,6.300416666666706,10800.0,0.0,0.0,0.0,6.300416666666706,10800.0
2025-10-04,97,16:10,16:00-16:10,0.8271,565.9302833333334,499.38553333333334,549.5032607073551,569.8191412121212,0.0,0.0,66.54474999999967,0.0,0.0,10726.06138888889,0.0,66.54475000000002,0.0,0.0,10726.06138888889
2025-10-04,98,16:20,16:10-16:20,0.8519,549.5618999999999,440.3589833333333,562.2501857315425,498.74902525252514,28.215884066902788,0.0,80.98703259976337,0.0,0.0,10636.075797111374,0.0,80.98703259976384,0.0,0.0,10636.075797111374
2025-10-04,99,16:30,16:20-16:30,0.8791,520.54,384.15,587.5199325825839,436.87958333333324,169.77418380832756,33.384183808326874,0.0,0.0,0.0,10666.121562538869,33.38418380832758,0.0,0.0,0.0,10666.121562538869
2025-10-04,100,16:40,16:30-16:40,0.9024,578.5600166666666,340.8929,577.1740448150362,380.10482914141414,204.4284544950046,0.0,33.23866217166178,0.0,0.0,10629.189715681467,0.0,33.238662171661986,0.0,0.0,10629.189715681467
2025-10-04,101,16:50,16:40-16:50,0.9163,544.24465,294.6680666666666,521.0147732378288,318.83689611111106,221.1323854542693,0.0,28.444197879063722,0.0,0.0,10597.585051371396,0.0,28.444197879064063,0.0,0.0,10597.585051371396
2025-10-04,102,17:00,16:50-17:00,0.9264,430.895,236.90625,456.0659014277473,252.84176136363635,214.19509439211834,20.2063443921179,0.0,0.0,0.0,10615.770761324302,20.206344392118353,0.0,0.0,0.0,10615.770761324302
2025-10-04,103,17:10,17:00-17:10,0.9462,438.4572333333333,174.63074999999998,436.7458197791796,190.5306182323232,251.75489224015007,0.0,12.071591093182723,0.0,0.0,10602.357882331877,0.0,12.071591093183258,0.0,0.0,10602.357882331877
2025-10-04,104,17:20,17:10-17:20,0.9742,462.67215,120.85948333333332,439.1792540112669,132.25295464646464,313.8596820023797,0.0,27.952984664286486,0.0,0.0,10571.29901048267,0.0,27.952984664286987,0.0,0.0,10571.29901048267
2025-10-04,105,17:30,17:20-17:30,0.9862,442.8516666666667,73.43124999999999,439.61668019281154,75.4454356060606,360.8419308536943,0.0,8.578485812971667,0.0,0.0,10561.767359579368,0.0,8.578485812972417,0.0,0.0,10561.767359579368
2025-10-04,106,17:40,17:30-17:40,0.976,428.8535,23.292916666666663,435.775477828816,22.35442994949494,444.0463878998375,38.48580456650476,0.0,0.0,0.0,10596.404583689222,38.48580456650416,0.0,0.0,0.0,10596.404583689222
2025-10-04,107,17:50,17:40-17:50,1.0742,423.0967833333333,0.0,430.7956189173599,0.0,432.8507996703606,9.754016337026567,0.0,0.0,0.0,10605.183198392546,9.75401633702728,0.0,0.0,0.0,10605.183198392546
2025-10-04,108,18:00,17:50-18:00,1.2313,425.58500000000004,0.0,428.64222304674007,0.0,0.0,0.0,425.58500000000004,0.0,0.0,10132.310976170324,0.0,425.58500000000004,0.0,0.0,10132.310976170324
2025-10-04,109,18:10,18:00-18:10,1.2561,441.5247,0.6124666666666666,431.66079372249374,0.0,0.0,0.0,440.91223333333386,0.0,0.0,9642.408494688842,0.0,440.91223333333335,0.0,0.0,9642.408494688842
2025-10-04,110,18:20,18:10-18:20,1.2447,454.70655,0.0,437.0435682626966,0.0,0.0,0.0,454.70654999999954,0.0,0.0,9137.178994688842,0.0,454.70655,0.0,0.0,9137.178994688842
2025-10-04,111,18:30,18:20-18:30,1.2545,464.6866666666666,0.0,442.6698883606904,0.0,0.0,0.0,464.68666666666576,0.0,0.0,8620.860476170325,0.0,464.6866666666666,0.0,0.0,8620.860476170325
2025-10-04,112,18:40,18:30-18:40,1.2522,479.5282666666667,0.04396666666666666,448.84398729668436,0.0025825757575757592,0.0,0.0,479.48430000000025,0.0,0.0,8088.100142836991,0.0,479.4843,0.0,0.0,8088.100142836991
2025-10-04,113,18:50,18:40-18:50,1.2881,459.6320333333333,0.0,457.263025459137,0.000958181818181815,0.0,0.0,459.6320333333334,0.0,0.0,7577.397883577732,0.0,459.6320333333333,0.0,0.0,7577.397883577732
2025-10-04,114,19:00,18:50-19:00,1.3466,427.45333333333326,0.0,460.4367417527897,0.0,0.0,0.0,427.4533333333332,0.0,0.0,7102.449735429584,0.0,427.45333333333326,0.0,0.0,7102.449735429584
2025-10-04,115,19:10,19:00-19:10,1.3523,446.6245833333333,0.00315,450.8351593348388,0.00018434343434343297,0.0,0.0,446.6214333333335,0.0,0.0,6606.203698392546,0.0,446.6214333333333,0.0,0.0,6606.203698392546
2025-10-04,116,19:20,19:10-19:20,1.3445,452.75429999999994,0.0,456.76647293616725,6.888888888888869e-05,0.0,0.0,452.7542999999996,0.0,0.0,6103.1433650592135,0.0,452.75429999999994,0.0,0.0,6103.1433650592135
2025-10-04,117,19:30,19:20-19:30,1.3483,441.515,0.0,468.7600968770299,0.0,0.0,0.0,441.5149999999999,0.0,0.0,5612.571142836991,0.0,441.515,0.0,0.0,5612.571142836991
2025-10-04,118,19:40,19:30-19:40,1.349,469.80634999999995,0.00023333333333333333,450.9769334833637,0.0,0.0,0.0,469.8061166666662,0.0,0.0,5090.564346540696,0.0,469.80611666666664,0.0,0.0,5090.564346540696
2025-10-04,119,19:50,19:40-19:50,1.3473,472.02028333333334,0.0,446.58718360428253,0.0,0.0,0.0,472.0202833333334,0.0,0.0,4566.097365059214,0.0,472.02028333333334,0.0,0.0,4566.097365059214
2025-10-04,120,20:00,19:50-20:00,1.3482,444.76,0.0,453.31500757223347,0.0,0.0,0.0,444.76000000000016,0.0,0.0,4071.919587281436,0.0,444.76,0.0,0.0,4071.919587281436
2025-10-04,121,20:10,20:00-20:10,1.3513,454.0937833333333,0.0,430.0343986907183,0.0,0.0,0.0,454.0937833333332,0.0,0.0,3567.370939133288,0.0,454.0937833333333,0.0,0.0,3567.370939133288
2025-10-04,122,20:20,20:10-20:20,1.34,469.86584999999997,0.0,439.14261134239086,0.0,0.0,0.0,469.8658499999999,0.0,0.0,3045.2977724666216,0.0,469.86584999999997,0.0,0.0,3045.2977724666216
2025-10-04,123,20:30,20:20-20:30,1.3489,467.56666666666666,0.0,480.2643042512188,0.0,0.0,0.0,467.56666666666644,0.0,0.0,2525.7792539481034,0.0,467.56666666666666,0.0,0.0,2525.7792539481034
2025-10-04,124,20:40,20:30-20:40,1.3952,454.9144833333333,0.0,484.566553083903,0.0,0.0,0.0,454.91448333333335,0.0,0.0,2020.3187169110663,0.0,454.9144833333333,0.0,0.0,2020.3187169110663
2025-10-04,125,20:50,20:40-20:50,1.2226,445.56646666666666,0.0,466.46551207090823,0.0,158.78663564889825,0.0,286.7798310177684,0.0,0.0,1701.674460224657,0.0,286.7798310177684,0.0,0.0,1701.674460224657
2025-10-04,126,21:00,20:50-21:00,0.9332,453.47333333333336,0.0,452.5518984614053,0.0,492.33266699842915,38.85933366509587,0.0,0.0,0.0,1736.6478605232433,38.85933366509579,0.0,0.0,0.0,1736.6478605232433
2025-10-04,127,21:10,21:00-21:10,0.9068,480.0228833333333,0.0,452.0085881435647,0.0,468.63640031622504,0.0,11.386483017108366,0.0,0.0,1723.9962127264562,0.0,11.386483017108276,0.0,0.0,1723.9962127264562
2025-10-04,128,21:20,21:10-21:20,0.9371,482.5907833333333,0.0,444.66325633986065,0.0,434.11451316523045,0.0,48.47627016810298,0.0,0.0,1670.1336903174529,0.0,48.47627016810287,0.0,0.0,1670.1336903174529
2025-10-04,129,21:30,21:20-21:30,0.9371,471.8533333333333,0.0,443.9796789214488,0.0,457.5694052369165,0.0,14.2839280964168,0.0,0.0,1654.262659099212,0.0,14.283928096416787,0.0,0.0,1654.262659099212
2025-10-04,130,21:40,21:30-21:40,0.9871,487.9711666666667,0.0,472.25199352219045,0.0,428.04446312894396,0.0,59.92670353772282,0.0,0.0,1587.6774329461866,0.0,59.926703537722744,0.0,0.0,1587.6774329461866
2025-10-04,131,21:50,21:40-21:50,0.7764,438.96494999999993,0.0,430.683896171818,0.0,420.30754875103776,0.0,18.657401248962266,0.0,0.0,1566.9469871140063,0.0,18.657401248962174,0.0,0.0,1566.9469871140063
2025-10-04,132,22:00,21:50-22:00,0.4209,360.63666666666666,0.0,350.4843505602746,0.0,1073.7995449984123,713.1628783317456,0.0,0.0,0.0,2208.7935776125773,713.1628783317457,0.0,0.0,0.0,2208.7935776125773
2025-10-04,133,22:10,22:00-22:10,0.3859,386.7029666666666,0.0,365.7743010311454,0.0,1164.5298985076195,777.8269318409527,0.0,0.0,0.0,2908.837816269435,777.8269318409529,0.0,0.0,0.0,2908.837816269435
2025-10-04,134,22:20,22:10-22:20,0.4368,402.9496833333333,0.0,384.52067774501523,0.0,424.06206048779467,21.11237715446148,0.0,0.0,0.0,2927.83895570845,21.112377154461342,0.0,0.0,0.0,2927.83895570845
